Decoy      SPECS 
T0902TS345_5-D1      0.273967
T0902TS455_5-D1      0.106331
T0902TS444_1-D1      0.258638
T0902TS479_3-D1      0.258412
T0902TS026_2-D1      0.280018
T0902TS275_1-D1      0.235591
T0902TS077_2-D1      0.279334
T0902TS287_5-D1      0.264714
T0902TS005_2-D1      0.322619
T0902TS345_4-D1      0.282069
T0902TS250_5-D1      0.27955
T0902TS236_2-D1      0.295012
T0902TS444_5-D1      0.266647
T0902TS452_4-D1      0.23356
T0902TS183_5-D1      0.257143
T0902TS183_3-D1      0.226127
T0902TS313_4-D1      0.25974
T0902TS380_5-D1      0.245799
T0902TS220_3-D1      0.294731
T0902TS407_3-D1      0.278483
T0902TS444_4-D1      0.255992
T0902TS464_2-D1      0.114724
T0902TS434_1-D1      0.117798
T0902TS345_2-D1      0.311546
T0902TS250_4-D1      0.285035
T0902TS432_3-D1      0.135503
T0902TS425_2-D1      0.2814
T0902TS380_2-D1      0.280018
T0902TS313_5-D1      0.26218
T0902TS251_5-D1      0.238681
T0902TS287_2-D1      0.284957
T0902TS359_2-D1      0.245307
T0902TS380_3-D1      0.276982
T0902TS016_1-D1      0.286782
T0902TS432_1-D1      0.132059
T0902TS464_4-D1      0.228768
T0902TS451_1-D1      0.141524
T0902TS421_1-D1      0.266017
T0902TS092_1-D1      0.284219
T0902TS451_4-D1      0.156375
T0902TS275_4-D1      0.277961
T0902TS455_3-D1      0.106518
T0902TS005_1-D1      0.3317
T0902TS236_5-D1      0.302366
T0902TS287_4-D1      0.272693
T0902TS421_5-D1      0.289694
T0902TS220_4-D1      0.295494
T0902TS479_4-D1      0.227917
T0902TS382_3-D1      0.267272
T0902TS446_1-D1      0.243329
T0902TS444_2-D1      0.245986
T0902TS479_2-D1      0.29422
T0902TS405_1-D1      0.250831
T0902TS359_4-D1      0.231951
T0902TS434_3-D1      0.124661
T0902TS407_5-D1      0.269412
T0902TS275_2-D1      0.273898
T0902TS407_2-D1      0.289089
T0902TS028_1-D1      0.108225
T0902TS479_5-D1      0.24297
T0902TS421_2-D1      0.270494
T0902TS446_3-D1      0.233668
T0902TS405_2-D1      0.250831
T0902TS467_1-D1      0.209627
T0902TS026_3-D1      0.276982
T0902TS455_4-D1      0.107286
T0902TS405_3-D1      0.250831
T0902TS287_1-D1      0.284957
T0902TS005_5-D1      0.300315
T0902TS250_2-D1      0.294795
T0902TS119_1-D1      0.263587
T0902TS220_5-D1      0.286393
T0902TS432_5-D1      0.133978
T0902TS345_1-D1      0.289827
T0902TS407_1-D1      0.281715
T0902TS425_5-D1      0.293088
T0902TS467_2-D1      0.265673
T0902TS313_1-D1      0.264886
T0902TS077_5-D1      0.294328
T0902TS451_3-D1      0.149538
T0902TS464_1-D1      0.222127
T0902TS349_1-D1      0.264738
T0902TS434_4-D1      0.127499
T0902TS026_1-D1      0.274592
T0902TS434_2-D1      0.119599
T0902TS048_1-D1      0.284219
T0902TS028_5-D1      0.101023
T0902TS357_4-D1      0.277592
T0902TS077_4-D1      0.262682
T0902TS180_1-D1      0.250261
T0902TS236_3-D1      0.268388
T0902TS425_3-D1      0.261511
T0902TS275_5-D1      0.259302
T0902TS464_5-D1      0.119692
T0902TS005_4-D1      0.328931
T0902TS005_3-D1      0.315766
T0902TS345_3-D1      0.292577
T0902TS452_3-D1      0.233171
T0902TS452_5-D1      0.196552
T0902TS405_5-D1      0.250831
T0902TS028_2-D1      0.107684
T0902TS028_3-D1      0.105313
T0902TS452_1-D1      0.280751
T0902TS425_4-D1      0.2683
T0902TS250_3-D1      0.283958
T0902TS455_1-D1      0.105923
T0902TS183_4-D1      0.2445
T0902TS446_2-D1      0.244909
T0902TS444_3-D1      0.262254
T0902TS028_4-D1      0.103857
T0902TS467_3-D1      0.119107
T0902TS026_5-D1      0.245799
T0902TS258_3-D1      0.298534
T0902TS455_2-D1      0.116416
T0902TS180_5-D1      0.147821
