Decoy      SPECS 
T0920TS452_1-D2      0.306761
T0920TS005_2-D2      0.378622
T0920TS451_5-D2      0.219697
T0920TS345_4-D2      0.307031
T0920TS250_3-D2      0.338802
T0920TS005_3-D2      0.38682
T0920TS345_2-D2      0.308878
T0920TS180_2-D2      0.119884
T0920TS452_4-D2      0.135367
T0920TS220_5-D2      0.376059
T0920TS250_2-D2      0.340032
T0920TS444_2-D2      0.31552
T0920TS425_2-D2      0.367699
T0920TS425_5-D2      0.340769
T0920TS250_5-D2      0.335347
T0920TS407_5-D2      0.307358
T0920TS446_1-D2      0.0874222
T0920TS180_4-D2      0.110378
T0920TS357_3-D2      0.0996835
T0920TS236_5-D2      0.287147
T0920TS313_4-D2      0.349756
T0920TS405_3-D2      0.101941
T0920TS251_5-D2      0.0991127
T0920TS452_5-D2      0.13009
T0920TS479_1-D2      0.36292
T0920TS250_4-D2      0.34519
T0920TS258_2-D2      0.116573
T0920TS479_2-D2      0.318145
T0920TS258_3-D2      0.115292
T0920TS287_2-D2      0.13983
T0920TS382_1-D2      0.354224
T0920TS407_1-D2      0.305775
T0920TS444_4-D2      0.318488
T0920TS313_2-D2      0.344796
T0920TS258_5-D2      0.116252
T0920TS407_2-D2      0.242061
T0920TS434_5-D2      0.150176
T0920TS434_3-D2      0.138476
T0920TS119_1-D2      0.355396
T0920TS048_1-D2      0.372395
T0920TS349_1-D2      0.353035
T0920TS382_4-D2      0.34505
T0920TS405_5-D2      0.100249
T0920TS444_3-D2      0.328601
T0920TS479_4-D2      0.323334
T0920TS382_3-D2      0.324445
T0920TS345_1-D2      0.326219
T0920TS026_5-D2      0.112842
T0920TS321_3-D2      0.13447
T0920TS236_4-D2      0.144271
T0920TS357_2-D2      0.105402
T0920TS005_5-D2      0.395366
T0920TS434_4-D2      0.123905
T0920TS275_2-D2      0.291677
T0920TS382_5-D2      0.338097
T0920TS220_4-D2      0.441853
T0920TS407_4-D2      0.241978
T0920TS220_2-D2      0.419816
T0920TS380_5-D2      0.112842
T0920TS434_1-D2      0.119962
T0920TS026_3-D2      0.105412
T0920TS321_5-D2      0.134288
T0920TS287_5-D2      0.244988
T0920TS405_4-D2      0.10522
T0920TS432_3-D2      0.141936
T0920TS380_3-D2      0.105412
T0920TS180_3-D2      0.108131
T0920TS382_2-D2      0.341853
T0920TS183_1-D2      0.366885
T0920TS479_5-D2      0.338787
T0920TS432_5-D2      0.138787
T0920TS275_4-D2      0.30206
T0920TS077_2-D2      0.346736
T0920TS464_4-D2      0.126432
T0920TS275_1-D2      0.284226
T0920TS446_4-D2      0.0634496
T0920TS464_3-D2      0.110082
T0920TS455_2-D2      0.102724
T0920TS405_1-D2      0.103627
T0920TS026_2-D2      0.106455
T0920TS345_5-D2      0.313813
T0920TS220_1-D2      0.427449
T0920TS452_3-D2      0.128331
T0920TS236_2-D2      0.24588
T0920TS092_1-D2      0.372395
T0920TS251_2-D2      0.104857
T0920TS464_2-D2      0.112993
T0920TS236_3-D2      0.268965
T0920TS313_1-D2      0.346492
T0920TS380_2-D2      0.106455
T0920TS005_4-D2      0.383878
T0920TS425_1-D2      0.350218
T0920TS451_4-D2      0.175021
T0920TS287_4-D2      0.145304
T0920TS180_1-D2      0.108121
T0920TS321_2-D2      0.137739
T0920TS220_3-D2      0.419707
T0920TS251_1-D2      0.0942455
T0920TS183_5-D2      0.339731
T0920TS275_3-D2      0.279052
T0920TS405_2-D2      0.103627
T0920TS183_3-D2      0.309138
T0920TS005_1-D2      0.367237
T0920TS258_4-D2      0.115894
T0920TS251_4-D2      0.104177
T0920TS357_5-D2      0.0951173
T0920TS077_1-D2      0.358048
T0920TS026_1-D2      0.113325
T0920TS380_4-D2      0.0961499
T0920TS432_4-D2      0.140676
T0920TS077_5-D2      0.342139
T0920TS077_3-D2      0.334584
T0920TS321_1-D2      0.146555
T0920TS432_1-D2      0.143021
T0920TS479_3-D2      0.307576
T0920TS275_5-D2      0.294406
T0920TS451_2-D2      0.201847
T0920TS425_4-D2      0.358541
T0920TS251_3-D2      0.108224
T0920TS313_5-D2      0.353176
T0920TS432_2-D2      0.146108
T0920TS464_5-D2      0.113491
T0920TS077_4-D2      0.344505
T0920TS451_1-D2      0.164923
T0920TS359_4-D2      0.0265515
T0920TS425_3-D2      0.36552
T0920TS313_3-D2      0.349424
T0920TS455_3-D2      0.100431
T0920TS287_3-D2      0.135331
T0920TS444_1-D2      0.340063
T0920TS026_4-D2      0.0961499
T0920TS180_5-D2      0.151489
T0920TS183_2-D2      0.319406
T0920TS407_3-D2      0.317492
T0920TS345_3-D2      0.308224
T0920TS434_2-D2      0.123251
T0920TS357_1-D2      0.100368
T0920TS451_3-D2      0.187905
T0920TS357_4-D2      0.0940017
T0920TS287_1-D2      0.163372
T0920TS258_1-D2      0.115043
T0920TS455_1-D2      0.105754
T0920TS464_1-D2      0.107524
T0920TS380_1-D2      0.113325
T0920TS250_1-D2      0.340115
T0920TS455_4-D2      0.10508
T0920TS016_1-D2      0.343052
T0920TS359_5-D2      0.0265515
T0920TS444_5-D2      0.337163
T0920TS452_2-D2      0.132456
T0920TS236_1-D2      0.16731
T0920TS183_4-D2      0.321586
T0920TS321_4-D2      0.130557
T0920TS455_5-D2      0.113527
