Decoy      SPECS 
T0879TS077_2-D1      0.383533
T0879TS258_2-D1      0.433166
T0879TS026_1-D1      0.381725
T0879TS287_1-D1      0.45405
T0879TS455_5-D1      0.345036
T0879TS005_2-D1      0.435005
T0879TS321_3-D1      0.127324
T0879TS287_3-D1      0.456942
T0879TS382_2-D1      0.132154
T0879TS446_1-D1      0.417015
T0879TS452_4-D1      0.361477
T0879TS359_5-D1      0.387562
T0879TS451_4-D1      0.240362
T0879TS321_4-D1      0.131534
T0879TS180_2-D1      0.398466
T0879TS421_2-D1      0.356787
T0879TS407_1-D1      0.40624
T0879TS479_5-D1      0.343497
T0879TS446_5-D1      0.416596
T0879TS359_4-D1      0.408218
T0879TS405_1-D1      0.437593
T0879TS005_1-D1      0.43437
T0879TS421_3-D1      0.351431
T0879TS275_3-D1      0.430888
T0879TS357_2-D1      0.399148
T0879TS464_5-D1      0.113497
T0879TS455_2-D1      0.108321
T0879TS250_1-D1      0.395005
T0879TS425_3-D1      0.394308
T0879TS077_4-D1      0.385847
T0879TS467_1-D1      0.360222
T0879TS275_2-D1      0.421674
T0879TS250_4-D1      0.396074
T0879TS446_2-D1      0.427588
T0879TS005_5-D1      0.441529
T0879TS425_5-D1      0.392138
T0879TS421_1-D1      0.351994
T0879TS407_3-D1      0.389871
T0879TS220_3-D1      0.433796
T0879TS444_5-D1      0.333776
T0879TS452_2-D1      0.437149
T0879TS464_2-D1      0.118363
T0879TS180_1-D1      0.35251
T0879TS444_3-D1      0.413197
T0879TS236_1-D1      0.45078
T0879TS425_2-D1      0.398559
T0879TS183_4-D1      0.344153
T0879TS251_1-D1      0.418636
T0879TS380_3-D1      0.381725
T0879TS359_2-D1      0.384824
T0879TS357_5-D1      0.397149
T0879TS451_1-D1      0.228791
T0879TS421_5-D1      0.360914
T0879TS452_1-D1      0.370408
T0879TS026_3-D1      0.381725
T0879TS258_5-D1      0.429912
T0879TS382_1-D1      0.13657
T0879TS405_4-D1      0.435015
T0879TS446_3-D1      0.400966
T0879TS321_2-D1      0.127345
T0879TS183_5-D1      0.359592
T0879TS220_2-D1      0.439019
T0879TS357_1-D1      0.401896
T0879TS357_3-D1      0.406875
T0879TS464_1-D1      0.448729
T0879TS258_3-D1      0.424277
T0879TS236_2-D1      0.454494
T0879TS405_5-D1      0.449483
T0879TS407_2-D1      0.413383
T0879TS005_3-D1      0.423569
T0879TS258_1-D1      0.427454
T0879TS444_1-D1      0.366111
T0879TS048_1-D1      0.437918
T0879TS467_3-D1      0.414086
T0879TS345_2-D1      0.459349
T0879TS434_4-D1      0.131684
T0879TS455_3-D1      0.106932
T0879TS407_5-D1      0.384933
T0879TS451_5-D1      0.227732
T0879TS321_1-D1      0.134137
T0879TS119_1-D1      0.442531
T0879TS180_3-D1      0.367262
T0879TS275_4-D1      0.420718
T0879TS180_4-D1      0.345269
T0879TS287_2-D1      0.456503
T0879TS479_2-D1      0.414752
T0879TS005_4-D1      0.430351
T0879TS357_4-D1      0.4036
T0879TS452_3-D1      0.414742
T0879TS345_5-D1      0.430491
T0879TS444_2-D1      0.35001
T0879TS452_5-D1      0.411653
T0879TS028_1-D1      0.416947
T0879TS380_2-D1      0.399463
T0879TS434_1-D1      0.134427
T0879TS183_3-D1      0.419535
T0879TS236_4-D1      0.454768
T0879TS455_1-D1      0.106565
T0879TS421_4-D1      0.381472
T0879TS479_3-D1      0.37672
T0879TS467_2-D1      0.415418
T0879TS425_1-D1      0.396152
T0879TS250_3-D1      0.39375
T0879TS275_5-D1      0.417288
T0879TS236_5-D1      0.451095
T0879TS275_1-D1      0.415832
T0879TS183_1-D1      0.411245
T0879TS345_3-D1      0.456307
T0879TS077_5-D1      0.401462
T0879TS287_4-D1      0.45593
T0879TS380_1-D1      0.381725
T0879TS313_4-D1      0.445207
T0879TS251_4-D1      0.375697
T0879TS321_5-D1      0.121395
