Decoy      SPECS 
T0911TS066_4-D1      0.246443
T0911TS173_3-D1      0.29941
T0911TS258_4-D1      0.223563
T0911TS451_5-D1      0.234812
T0911TS220_3-D1      0.313703
T0911TS042_5-D1      0.260302
T0911TS450_4-D1      0.314714
T0911TS040_2-D1      0.0965686
T0911TS303_5-D1      0.310275
T0911TS446_4-D1      0.24504
T0911TS421_2-D1      0.266747
T0911TS073_2-D1      0.300613
T0911TS017_4-D1      0.254921
T0911TS180_4-D1      0.207662
T0911TS324_3-D1      0.331119
T0911TS411_5-D1      0.306325
T0911TS218_1-D1      0.273956
T0911TS102_5-D1      0.244254
T0911TS220_1-D1      0.310236
T0911TS114_5-D1      0.313703
T0911TS475_5-D1      0.287489
T0911TS357_1-D1      0.263182
T0911TS480_3-D1      0.102738
T0911TS498_3-D1      0.291792
T0911TS239_5-D1      0.294299
T0911TS359_2-D1      0.276796
T0911TS004_2-D1      0.286709
T0911TS393_1-D1      0.307743
T0911TS399_5-D1      0.115943
T0911TS023_4-D1      0.241332
T0911TS089_2-D1      0.23096
T0911TS236_2-D1      0.249582
T0911TS213_5-D1      0.26262
T0911TS480_1-D1      0.269179
T0911TS066_3-D1      0.214798
T0911TS479_4-D1      0.287155
T0911TS270_4-D1      0.246443
T0911TS089_4-D1      0.246443
T0911TS119_1-D1      0.271441
T0911TS287_2-D1      0.325214
T0911TS420_4-D1      0.103933
T0911TS004_3-D1      0.285999
T0911TS405_4-D1      0.246563
T0911TS179_2-D1      0.243836
T0911TS421_3-D1      0.234514
T0911TS203_4-D1      0.304646
T0911TS275_4-D1      0.162127
T0911TS022_4-D1      0.0966912
T0911TS011_4-D1      0.303156
T0911TS028_1-D1      0.267756
T0911TS382_1-D1      0.298761
T0911TS022_1-D1      0.0928532
T0911TS067_5-D1      0.308027
T0911TS182_5-D1      0.103465
T0911TS486_2-D1      0.313096
T0911TS250_3-D1      0.275262
T0911TS434_1-D1      0.105816
T0911TS425_3-D1      0.257963
T0911TS450_2-D1      0.291132
T0911TS479_1-D1      0.293878
T0911TS264_1-D1      0.113455
T0911TS452_2-D1      0.243683
T0911TS042_1-D1      0.291436
T0911TS060_2-D1      0.260818
T0911TS300_4-D1      0.0941455
T0911TS239_3-D1      0.312653
T0911TS421_1-D1      0.264698
T0911TS302_4-D1      0.246443
T0911TS456_5-D1      0.293533
T0911TS011_3-D1      0.311968
T0911TS126_5-D1      0.116605
T0911TS095_5-D1      0.26262
T0911TS479_5-D1      0.272062
T0911TS444_5-D1      0.199371
T0911TS011_1-D1      0.309562
T0911TS243_4-D1      0.2865
T0911TS345_3-D1      0.231398
T0911TS421_4-D1      0.246006
T0911TS324_4-D1      0.328209
T0911TS016_1-D1      0.255657
T0911TS102_3-D1      0.310236
T0911TS425_2-D1      0.26658
T0911TS382_5-D1      0.304952
T0911TS300_5-D1      0.0911709
T0911TS079_5-D1      0.269622
T0911TS182_1-D1      0.105002
T0911TS380_2-D1      0.106322
T0911TS345_5-D1      0.292795
T0911TS421_5-D1      0.237311
T0911TS439_2-D1      0.323435
T0911TS380_5-D1      0.110308
T0911TS114_4-D1      0.308027
T0911TS183_1-D1      0.294931
T0911TS451_2-D1      0.24414
T0911TS479_2-D1      0.271087
T0911TS480_4-D1      0.301732
T0911TS303_2-D1      0.326047
T0911TS073_5-D1      0.309016
T0911TS060_5-D1      0.256595
T0911TS188_1-D1      0.261361
T0911TS411_2-D1      0.331088
T0911TS441_5-D1      0.287091
T0911TS264_5-D1      0.106373
T0911TS446_3-D1      0.249797
T0911TS264_3-D1      0.105941
T0911TS439_4-D1      0.243678
T0911TS483_2-D1      0.106141
T0911TS220_5-D1      0.323496
T0911TS450_3-D1      0.309957
T0911TS188_5-D1      0.101103
T0911TS180_5-D1      0.107712
T0911TS349_1-D1      0.26921
T0911TS357_5-D1      0.262258
T0911TS004_5-D1      0.318068
T0911TS382_4-D1      0.304002
T0911TS188_4-D1      0.0972482
T0911TS357_4-D1      0.264335
T0911TS232_1-D1      0.294931
T0911TS443_1-D1      0.210901
T0911TS162_1-D1      0.101212
T0911TS363_3-D1      0.308531
T0911TS066_2-D1      0.23096
T0911TS067_1-D1      0.292018
T0911TS250_5-D1      0.276732
T0911TS026_4-D1      0.0985684
T0911TS040_4-D1      0.110698
T0911TS236_4-D1      0.312792
T0911TS079_4-D1      0.294931
T0911TS444_4-D1      0.279114
T0911TS359_3-D1      0.276796
T0911TS182_3-D1      0.106166
T0911TS321_4-D1      0.101627
T0911TS320_1-D1      0.26658
T0911TS166_1-D1      0.254749
T0911TS320_2-D1      0.257846
T0911TS302_1-D1      0.249
T0911TS114_1-D1      0.292018
T0911TS405_2-D1      0.253481
T0911TS475_4-D1      0.287419
T0911TS396_3-D1      0.287219
T0911TS230_4-D1      0.193107
T0911TS171_1-D1      0.257684
T0911TS384_2-D1      0.312653
T0911TS162_3-D1      0.0999916
T0911TS444_1-D1      0.257027
T0911TS464_5-D1      0.107044
T0911TS321_2-D1      0.101894
T0911TS064_1-D1      0.29153
T0911TS017_3-D1      0.259355
T0911TS489_1-D1      0.0970922
T0911TS464_2-D1      0.102691
T0911TS026_3-D1      0.179635
T0911TS022_3-D1      0.0929256
T0911TS320_4-D1      0.264124
T0911TS452_1-D1      0.26543
T0911TS095_2-D1      0.23096
T0911TS026_5-D1      0.110308
T0911TS464_1-D1      0.28052
T0911TS475_3-D1      0.294299
T0911TS287_1-D1      0.272117
T0911TS342_1-D1      0.268109
T0911TS239_1-D1      0.292018
T0911TS019_1-D1      0.252952
T0911TS066_5-D1      0.26262
T0911TS092_1-D1      0.268109
T0911TS439_3-D1      0.311639
T0911TS475_1-D1      0.289402
T0911TS325_1-D1      0.310968
T0911TS393_4-D1      0.294354
T0911TS213_3-D1      0.214798
T0911TS230_2-D1      0.196716
T0911TS380_3-D1      0.179635
T0911TS432_5-D1      0.147708
T0911TS252_1-D1      0.317123
T0911TS411_1-D1      0.317327
T0911TS203_1-D1      0.292018
T0911TS213_4-D1      0.246443
T0911TS325_4-D1      0.294911
T0911TS405_5-D1      0.265374
T0911TS022_5-D1      0.0971563
T0911TS173_5-D1      0.303075
T0911TS264_4-D1      0.101459
T0911TS405_1-D1      0.253481
T0911TS067_2-D1      0.310236
T0911TS467_4-D1      0.0997716
T0911TS250_4-D1      0.275136
T0911TS467_1-D1      0.198309
T0911TS232_4-D1      0.277108
T0911TS486_3-D1      0.274772
T0911TS162_4-D1      0.0984403
T0911TS475_2-D1      0.289154
T0911TS380_4-D1      0.0985684
T0911TS042_2-D1      0.269301
T0911TS171_5-D1      0.257684
T0911TS230_1-D1      0.193115
T0911TS040_5-D1      0.113514
T0911TS464_3-D1      0.282601
T0911TS451_3-D1      0.246399
T0911TS005_2-D1      0.304646
T0911TS236_3-D1      0.22129
T0911TS432_1-D1      0.168366
T0911TS399_4-D1      0.11858
T0911TS102_1-D1      0.292018
T0911TS239_4-D1      0.295549
T0911TS005_3-D1      0.308531
T0911TS456_1-D1      0.304994
T0911TS441_3-D1      0.281879
T0911TS405_3-D1      0.250944
T0911TS162_2-D1      0.100752
T0911TS022_2-D1      0.0929952
T0911TS183_4-D1      0.282618
T0911TS067_4-D1      0.313703
T0911TS382_2-D1      0.295847
T0911TS300_1-D1      0.0905414
T0911TS089_1-D1      0.249
T0911TS446_1-D1      0.292346
T0911TS188_3-D1      0.109247
T0911TS287_3-D1      0.272371
T0911TS384_1-D1      0.290074
T0911TS443_3-D1      0.158631
T0911TS300_2-D1      0.0894719
T0911TS126_4-D1      0.120235
T0911TS479_3-D1      0.288366
T0911TS079_2-D1      0.264143
T0911TS363_4-D1      0.212795
T0911TS243_2-D1      0.285286
T0911TS213_2-D1      0.23096
T0911TS380_1-D1      0.179635
T0911TS363_2-D1      0.313703
T0911TS357_2-D1      0.263756
T0911TS303_4-D1      0.293728
T0911TS126_3-D1      0.123192
T0911TS303_1-D1      0.311433
T0911TS498_5-D1      0.308074
T0911TS302_5-D1      0.26262
T0911TS180_3-D1      0.17869
T0911TS247_4-D1      0.257729
T0911TS452_5-D1      0.24841
T0911TS073_3-D1      0.313556
T0911TS498_2-D1      0.289784
T0911TS239_2-D1      0.281927
T0911TS220_2-D1      0.308027
T0911TS252_3-D1      0.315243
T0911TS001_1-D1      0.10227
T0911TS411_4-D1      0.304058
T0911TS325_2-D1      0.317942
T0911TS443_2-D1      0.152367
T0911TS250_2-D1      0.275309
T0911TS396_5-D1      0.278072
T0911TS243_3-D1      0.28762
T0911TS180_2-D1      0.163085
T0911TS359_1-D1      0.174944
T0911TS102_2-D1      0.29055
T0911TS302_2-D1      0.23096
T0911TS382_3-D1      0.29741
T0911TS004_1-D1      0.299766
T0911TS179_1-D1      0.22129
T0911TS425_1-D1      0.264124
T0911TS443_5-D1      0.151432
T0911TS017_2-D1      0.257066
T0911TS417_2-D1      0.308027
T0911TS275_2-D1      0.166731
T0911TS171_2-D1      0.260795
T0911TS236_5-D1      0.269711
T0911TS079_3-D1      0.293878
T0911TS399_2-D1      0.115037
T0911TS023_5-D1      0.251746
T0911TS324_2-D1      0.328537
T0911TS302_3-D1      0.214798
T0911TS486_4-D1      0.241132
T0911TS313_5-D1      0.276849
T0911TS232_3-D1      0.264698
T0911TS060_3-D1      0.259077
T0911TS101_2-D1      0.26365
T0911TS060_1-D1      0.255328
T0911TS439_5-D1      0.249479
T0911TS073_4-D1      0.283222
T0911TS417_3-D1      0.292018
T0911TS303_3-D1      0.317424
T0911TS321_5-D1      0.103392
T0911TS011_5-D1      0.319989
T0911TS179_3-D1      0.234213
T0911TS313_1-D1      0.277108
T0911TS425_4-D1      0.260224
T0911TS486_5-D1      0.24819
T0911TS313_4-D1      0.28025
T0911TS399_3-D1      0.115731
T0911TS467_2-D1      0.0986213
T0911TS399_1-D1      0.115594
T0911TS192_1-D1      0.148014
T0911TS420_3-D1      0.0986213
T0911TS396_1-D1      0.297326
T0911TS023_1-D1      0.274972
T0911TS077_3-D1      0.262105
T0911TS046_3-D1      0.100819
T0911TS441_2-D1      0.293416
T0911TS247_1-D1      0.281654
T0911TS325_3-D1      0.305877
T0911TS325_5-D1      0.297886
T0911TS464_4-D1      0.280334
T0911TS359_5-D1      0.221549
T0911TS179_5-D1      0.272117
T0911TS434_2-D1      0.0959085
T0911TS345_4-D1      0.272738
T0911TS363_5-D1      0.308027
T0911TS439_1-D1      0.289675
T0911TS321_3-D1      0.103598
T0911TS183_3-D1      0.270126
T0911TS243_1-D1      0.287077
T0911TS287_5-D1      0.28186
T0911TS258_5-D1      0.217394
T0911TS126_2-D1      0.118845
T0911TS252_2-D1      0.303657
T0911TS247_5-D1      0.295819
T0911TS060_4-D1      0.260904
T0911TS095_4-D1      0.246443
T0911TS042_4-D1      0.328055
T0911TS017_1-D1      0.258111
T0911TS441_1-D1      0.285055
T0911TS320_5-D1      0.261021
T0911TS203_2-D1      0.308027
T0911TS048_1-D1      0.268109
T0911TS077_2-D1      0.260584
T0911TS393_5-D1      0.305297
T0911TS270_2-D1      0.23096
T0911TS425_5-D1      0.257846
T0911TS252_5-D1      0.308266
T0911TS359_4-D1      0.265703
T0911TS220_4-D1      0.327136
T0911TS417_1-D1      0.310236
T0911TS483_4-D1      0.098833
T0911TS089_5-D1      0.26262
T0911TS270_1-D1      0.249
T0911TS236_1-D1      0.243886
T0911TS407_4-D1      0.293477
T0911TS275_1-D1      0.163578
T0911TS498_1-D1      0.314698
T0911TS126_1-D1      0.116243
T0911TS183_5-D1      0.286806
T0911TS230_3-D1      0.196778
T0911TS407_3-D1      0.288648
T0911TS188_2-D1      0.176819
T0911TS171_4-D1      0.260795
T0911TS324_5-D1      0.330654
T0911TS417_4-D1      0.313703
T0911TS250_1-D1      0.274691
T0911TS456_4-D1      0.29863
T0911TS393_2-D1      0.321421
T0911TS171_3-D1      0.257684
T0911TS384_5-D1      0.30718
T0911TS232_2-D1      0.293878
T0911TS411_3-D1      0.304584
T0911TS258_3-D1      0.226017
T0911TS324_1-D1      0.329122
T0911TS258_2-D1      0.211968
T0911TS173_1-D1      0.281927
T0911TS243_5-D1      0.285826
T0911TS077_4-D1      0.260199
T0911TS073_1-D1      0.278557
T0911TS252_4-D1      0.293951
T0911TS446_2-D1      0.290982
