Decoy      SPECS 
T0928TS434_2-D1      0.103436
T0928TS446_2-D1      0.262193
T0928TS321_4-D1      0.112737
T0928TS166_1-D1      0.305725
T0928TS464_3-D1      0.232001
T0928TS005_5-D1      0.165309
T0928TS183_4-D1      0.295168
T0928TS220_2-D1      0.308641
T0928TS444_4-D1      0.273574
T0928TS434_1-D1      0.105045
T0928TS077_1-D1      0.302389
T0928TS382_3-D1      0.279482
T0928TS455_3-D1      0.0975373
T0928TS425_1-D1      0.301083
T0928TS321_3-D1      0.110757
T0928TS432_1-D1      0.118728
T0928TS467_4-D1      0.256748
T0928TS446_3-D1      0.290246
T0928TS425_5-D1      0.302569
T0928TS250_3-D1      0.23568
T0928TS421_4-D1      0.235001
T0928TS467_2-D1      0.269488
T0928TS451_4-D1      0.120615
T0928TS026_1-D1      0.193152
T0928TS359_1-D1      0.228936
T0928TS421_3-D1      0.14952
T0928TS380_5-D1      0.227839
T0928TS446_5-D1      0.194848
T0928TS380_4-D1      0.250666
T0928TS380_2-D1      0.193152
T0928TS180_2-D1      0.243648
T0928TS479_2-D1      0.263186
T0928TS220_4-D1      0.325027
T0928TS236_5-D1      0.262803
T0928TS287_5-D1      0.257478
T0928TS467_3-D1      0.231428
T0928TS313_5-D1      0.341066
T0928TS250_1-D1      0.23798
T0928TS451_2-D1      0.116992
T0928TS446_1-D1      0.260264
T0928TS048_1-D1      0.271734
T0928TS455_4-D1      0.096201
T0928TS464_1-D1      0.232945
T0928TS250_5-D1      0.238043
T0928TS236_1-D1      0.254112
T0928TS479_5-D1      0.236274
T0928TS220_1-D1      0.265116
T0928TS452_5-D1      0.243968
T0928TS382_2-D1      0.262257
T0928TS005_4-D1      0.309138
T0928TS467_1-D1      0.23874
T0928TS444_5-D1      0.195891
T0928TS425_3-D1      0.306542
T0928TS077_2-D1      0.304655
T0928TS287_1-D1      0.263653
T0928TS451_1-D1      0.12534
T0928TS258_5-D1      0.223084
T0928TS180_3-D1      0.242469
T0928TS452_1-D1      0.258821
T0928TS359_2-D1      0.317632
T0928TS275_4-D1      0.252556
T0928TS092_1-D1      0.271734
T0928TS434_4-D1      0.100716
T0928TS434_5-D1      0.107285
T0928TS464_2-D1      0.0963476
T0928TS026_3-D1      0.297551
T0928TS357_1-D1      0.27524
T0928TS313_2-D1      0.345651
T0928TS432_5-D1      0.13601
T0928TS313_4-D1      0.344835
T0928TS026_2-D1      0.193152
T0928TS359_5-D1      0.208614
T0928TS479_1-D1      0.265203
T0928TS467_5-D1      0.245141
T0928TS026_4-D1      0.250666
T0928TS321_2-D1      0.110574
T0928TS382_4-D1      0.281372
T0928TS434_3-D1      0.102979
T0928TS180_1-D1      0.242929
T0928TS321_5-D1      0.111544
T0928TS446_4-D1      0.283011
T0928TS405_4-D1      0.254832
T0928TS258_2-D1      0.226243
T0928TS236_3-D1      0.252403
T0928TS407_4-D1      0.226656
T0928TS382_1-D1      0.284191
T0928TS345_2-D1      0.262287
T0928TS077_4-D1      0.301793
T0928TS455_5-D1      0.0993535
T0928TS405_2-D1      0.244941
T0928TS432_2-D1      0.129352
T0928TS275_5-D1      0.260214
T0928TS258_1-D1      0.227746
T0928TS250_4-D1      0.233641
T0928TS220_3-D1      0.307581
T0928TS005_2-D1      0.283688
T0928TS287_2-D1      0.264656
T0928TS180_5-D1      0.124044
T0928TS359_4-D1      0.252569
T0928TS405_3-D1      0.261687
T0928TS275_3-D1      0.272077
T0928TS444_2-D1      0.246274
T0928TS479_4-D1      0.310654
T0928TS359_3-D1      0.259547
T0928TS287_3-D1      0.268242
T0928TS421_2-D1      0.197344
T0928TS452_2-D1      0.252173
T0928TS405_5-D1      0.245495
T0928TS077_5-D1      0.297834
T0928TS251_4-D1      0.251306
T0928TS258_3-D1      0.252286
T0928TS451_3-D1      0.118662
T0928TS382_5-D1      0.266242
T0928TS183_5-D1      0.23658
T0928TS077_3-D1      0.303053
T0928TS275_1-D1      0.241086
T0928TS455_1-D1      0.0892829
T0928TS479_3-D1      0.246154
T0928TS119_1-D1      0.341162
T0928TS345_4-D1      0.238596
T0928TS258_4-D1      0.227143
T0928TS180_4-D1      0.248027
T0928TS421_1-D1      0.182521
T0928TS313_3-D1      0.344721
T0928TS432_3-D1      0.138596
T0928TS357_5-D1      0.281438
T0928TS236_4-D1      0.255175
T0928TS251_2-D1      0.247177
T0928TS251_1-D1      0.243175
T0928TS183_3-D1      0.244325
T0928TS026_5-D1      0.227839
T0928TS345_1-D1      0.252673
T0928TS432_4-D1      0.129362
T0928TS357_2-D1      0.276903
T0928TS251_3-D1      0.22626
T0928TS357_3-D1      0.281338
T0928TS425_4-D1      0.299703
T0928TS425_2-D1      0.293555
T0928TS287_4-D1      0.246098
T0928TS005_1-D1      0.283641
T0928TS349_1-D1      0.343082
T0928TS251_5-D1      0.244745
T0928TS407_5-D1      0.230165
T0928TS464_4-D1      0.231272
T0928TS183_1-D1      0.257381
T0928TS444_1-D1      0.257951
T0928TS380_3-D1      0.297551
T0928TS464_5-D1      0.0937617
T0928TS005_3-D1      0.294478
T0928TS236_2-D1      0.262837
T0928TS455_2-D1      0.0872467
T0928TS345_3-D1      0.245525
T0928TS405_1-D1      0.27652
T0928TS444_3-D1      0.253752
T0928TS313_1-D1      0.341479
T0928TS275_2-D1      0.25152
T0928TS183_2-D1      0.258374
T0928TS380_1-D1      0.193152
T0928TS357_4-D1      0.280732
T0928TS345_5-D1      0.248137
T0928TS016_1-D1      0.232638
T0928TS451_5-D1      0.126743
T0928TS220_5-D1      0.315749
T0928TS250_2-D1      0.23653
T0928TS421_5-D1      0.153622
T0928TS321_1-D1      0.112383
