Decoy      SPECS 
T1003TS335_2-D1      0.546591
T1003TS197_3-D1      0.469509
T1003TS441_5-D1      0.477147
T1003TS163_3-D1      0.439621
T1003TS344_3-D1      0.532858
T1003TS354_1-D1      0.530519
T1003TS044_1-D1      0.497086
T1003TS261_5-D1      0.530519
T1003TS322_3-D1      0.523217
T1003TS322_5-D1      0.531789
T1003TS047_2-D1      0.36117
T1003TS261_3-D1      0.462445
T1003TS407_2-D1      0.168328
T1003TS160_4-D1      0.497599
T1003TS337_5-D1      0.3864
T1003TS488_1-D1      0.475094
T1003TS368_3-D1      0.531027
T1003TS312_5-D1      0.35342
T1003TS124_3-D1      0.344004
T1003TS261_4-D1      0.51074
T1003TS488_2-D1      0.482871
T1003TS344_4-D1      0.509141
T1003TS274_5-D1      0.499377
T1003TS047_1-D1      0.358963
T1003TS402_5-D1      0.527089
T1003TS344_1-D1      0.529312
T1003TS043_5-D1      0.360706
T1003TS257_2-D1      0.103328
T1003TS354_3-D1      0.547081
T1003TS124_2-D1      0.363796
T1003TS089_5-D1      0.517878
T1003TS110_1-D1      0.485471
T1003TS149_5-D1      0.406703
T1003TS224_2-D1      0.209311
T1003TS055_2-D1      0.438217
T1003TS222_1-D1      0.482892
T1003TS329_4-D1      0.53203
T1003TS366_1-D1      0.499864
T1003TS432_3-D1      0.532748
T1003TS470_1-D1      0.494172
T1003TS145_3-D1      0.453867
T1003TS004_3-D1      0.531491
T1003TS214_2-D1      0.542619
T1003TS122_1-D1      0.190079
T1003TS309_4-D1      0.475094
T1003TS068_1-D1      0.488924
T1003TS274_1-D1      0.506658
T1003TS457_3-D1      0.507941
T1003TS279_1-D1      0.518093
T1003TS488_5-D1      0.497086
T1003TS023_3-D1      0.531407
T1003TS192_2-D1      0.525278
T1003TS418_5-D1      0.166739
T1003TS498_3-D1      0.297007
T1003TS196_1-D1      0.410696
T1003TS460_3-D1      0.49153
T1003TS274_4-D1      0.507182
T1003TS335_5-D1      0.527718
T1003TS390_1-D1      0.537916
T1003TS337_3-D1      0.394077
T1003TS244_1-D1      0.530519
T1003TS406_5-D1      0.474165
