Decoy      SPECS 
T0960TS224_2-D3      0.35572
T0960TS426_1-D3      0.369918
T0960TS222_1-D3      0.407278
T0960TS041_2-D3      0.147549
T0960TS023_1-D3      0.238164
T0960TS377_1-D3      0.367633
T0960TS322_5-D3      0.386453
T0960TS044_1-D3      0.330899
T0960TS085_2-D3      0.164556
T0960TS043_2-D3      0.367314
T0960TS470_5-D3      0.303652
T0960TS117_3-D3      0.15309
T0960TS324_3-D3      0.352949
T0960TS047_2-D3      0.145263
T0960TS337_2-D3      0.159819
T0960TS116_2-D3      0.157942
T0960TS145_2-D3      0.314454
T0960TS432_5-D3      0.359921
T0960TS135_3-D3      0.223072
T0960TS246_1-D3      0.263177
T0960TS197_1-D3      0.383861
T0960TS337_5-D3      0.162474
T0960TS322_2-D3      0.393731
T0960TS470_1-D3      0.129558
T0960TS068_4-D3      0.320953
T0960TS498_3-D3      0.341305
T0960TS246_2-D3      0.132686
T0960TS377_4-D3      0.341445
T0960TS110_3-D3      0.13953
T0960TS378_2-D3      0.129865
T0960TS110_2-D3      0.144599
T0960TS378_1-D3      0.149821
T0960TS261_2-D3      0.312181
T0960TS418_5-D3      0.297944
T0960TS243_3-D3      0.250306
T0960TS043_3-D3      0.387832
T0960TS418_3-D3      0.160227
T0960TS149_1-D3      0.130158
T0960TS441_3-D3      0.34308
T0960TS288_4-D3      0.28893
T0960TS471_1-D3      0.113407
T0960TS378_5-D3      0.135853
T0960TS458_1-D3      0.119165
T0960TS244_3-D3      0.125166
T0960TS244_5-D3      0.159717
T0960TS116_5-D3      0.15775
T0960TS288_3-D3      0.245276
T0960TS089_5-D3      0.372191
T0960TS337_1-D3      0.157852
T0960TS047_4-D3      0.136338
T0960TS160_5-D3      0.135751
T0960TS192_3-D3      0.124553
T0960TS377_3-D3      0.35323
T0960TS354_1-D3      0.369918
T0960TS149_4-D3      0.204584
T0960TS348_4-D3      0.122102
T0960TS041_5-D3      0.130669
T0960TS460_2-D3      0.391369
T0960TS164_4-D3      0.142109
T0960TS358_2-D3      0.133453
T0960TS441_2-D3      0.357942
T0960TS163_4-D3      0.392365
T0960TS007_5-D3      0.128435
T0960TS214_2-D3      0.130069
T0960TS261_5-D3      0.387487
T0960TS152_1-D3      0.172114
T0960TS149_2-D3      0.153026
T0960TS406_4-D3      0.223072
T0960TS322_3-D3      0.413547
T0960TS164_2-D3      0.155861
T0960TS322_4-D3      0.380554
T0960TS197_2-D3      0.372025
T0960TS257_4-D3      0.126851
T0960TS432_2-D3      0.130107
T0960TS460_3-D3      0.390475
T0960TS406_3-D3      0.392786
T0960TS222_4-D3      0.406767
T0960TS458_3-D3      0.131256
T0960TS086_3-D3      0.392786
T0960TS472_5-D3      0.119114
T0960TS047_3-D3      0.126456
T0960TS004_1-D3      0.140003
T0960TS348_1-D3      0.130401
T0960TS023_4-D3      0.24774
T0960TS365_1-D3      0.137449
T0960TS351_1-D3      0.144867
T0960TS058_5-D3      0.184397
T0960TS266_2-D3      0.278205
T0960TS044_3-D3      0.339913
T0960TS488_2-D3      0.127886
T0960TS458_4-D3      0.129277
T0960TS068_2-D3      0.315475
T0960TS279_2-D3      0.230158
T0960TS351_3-D3      0.144867
T0960TS163_5-D3      0.388483
T0960TS058_3-D3      0.23464
T0960TS266_4-D3      0.290679
T0960TS471_5-D3      0.128741
T0960TS324_4-D3      0.368871
T0960TS492_1-D3      0.265041
T0960TS458_5-D3      0.138419
T0960TS222_3-D3      0.404303
T0960TS378_3-D3      0.153345
T0960TS196_5-D3      0.369918
T0960TS261_1-D3      0.395467
T0960TS472_3-D3      0.122676
T0960TS135_5-D3      0.205822
T0960TS007_2-D3      0.136798
T0960TS458_2-D3      0.126328
T0960TS124_2-D3      0.230286
T0960TS192_4-D3      0.290679
T0960TS406_5-D3      0.398506
T0960TS312_4-D3      0.123736
T0960TS197_3-D3      0.384359
T0960TS488_5-D3      0.142697
T0960TS261_3-D3      0.339913
T0960TS498_5-D3      0.356001
T0960TS488_1-D3      0.12915
T0960TS407_4-D3      0.148008
T0960TS274_2-D3      0.266688
T0960TS460_4-D3      0.39322
T0960TS274_1-D3      0.188075
T0960TS221_1-D3      0.368961
T0960TS055_5-D3      0.39797
T0960TS023_5-D3      0.262921
T0960TS243_5-D3      0.341254
T0960TS335_3-D3      0.149821
T0960TS309_3-D3      0.398506
T0960TS135_1-D3      0.398506
T0960TS124_5-D3      0.223072
T0960TS498_2-D3      0.341241
T0960TS197_5-D3      0.395672
T0960TS476_2-D3      0.124528
T0960TS497_3-D3      0.167097
T0960TS432_3-D3      0.12809
T0960TS086_4-D3      0.369918
T0960TS110_5-D3      0.154009
T0960TS086_2-D3      0.397127
T0960TS224_4-D3      0.350932
T0960TS116_1-D3      0.159499
T0960TS498_1-D3      0.349387
T0960TS192_1-D3      0.358095
T0960TS488_4-D3      0.120314
T0960TS497_2-D3      0.163892
T0960TS112_5-D3      0.183401
T0960TS044_4-D3      0.397127
T0960TS085_5-D3      0.150575
T0960TS497_1-D3      0.168667
T0960TS156_5-D3      0.333861
T0960TS309_2-D3      0.397127
T0960TS348_2-D3      0.125383
T0960TS344_4-D3      0.392952
T0960TS257_5-D3      0.124949
T0960TS460_1-D3      0.392863
T0960TS471_3-D3      0.119931
T0960TS470_4-D3      0.303115
T0960TS358_1-D3      0.132801
T0960TS344_3-D3      0.389505
T0960TS197_4-D3      0.407623
T0960TS390_4-D3      0.408746
T0960TS460_5-D3      0.395314
T0960TS414_1-D3      0.140169
T0960TS312_1-D3      0.116943
T0960TS152_4-D3      0.167824
T0960TS390_1-D3      0.370723
T0960TS122_1-D3      0.173838
T0960TS055_2-D3      0.392786
T0960TS390_2-D3      0.370161
T0960TS257_1-D3      0.129635
T0960TS224_3-D3      0.246272
T0960TS406_2-D3      0.34142
T0960TS368_1-D3      0.398506
T0960TS497_5-D3      0.160419
T0960TS368_2-D3      0.397127
T0960TS441_4-D3      0.157852
T0960TS324_1-D3      0.364058
T0960TS366_2-D3      0.385534
T0960TS358_4-D3      0.181882
T0960TS472_4-D3      0.120365
T0960TS402_2-D3      0.24728
T0960TS337_3-D3      0.148302
T0960TS214_1-D3      0.116011
T0960TS432_4-D3      0.283733
T0960TS309_4-D3      0.110342
T0960TS164_3-D3      0.183044
T0960TS390_3-D3      0.406703
T0960TS145_5-D3      0.419982
T0960TS156_1-D3      0.335942
T0960TS041_1-D3      0.140577
T0960TS322_1-D3      0.385036
T0960TS149_3-D3      0.210112
T0960TS007_1-D3      0.132584
T0960TS196_4-D3      0.205822
T0960TS089_3-D3      0.363815
T0960TS476_1-D3      0.122357
T0960TS368_3-D3      0.392786
T0960TS472_1-D3      0.124259
T0960TS335_4-D3      0.149821
T0960TS071_2-D3      0.12915
T0960TS117_1-D3      0.176762
T0960TS288_5-D3      0.249974
T0960TS441_5-D3      0.159819
T0960TS418_1-D3      0.110342
T0960TS279_1-D3      0.131844
T0960TS344_2-D3      0.26167
T0960TS086_5-D3      0.39797
T0960TS135_4-D3      0.230286
T0960TS163_3-D3      0.336313
T0960TS246_3-D3      0.213521
T0960TS163_1-D3      0.337411
T0960TS246_4-D3      0.130401
T0960TS457_1-D3      0.333248
T0960TS077_1-D3      0.175306
T0960TS163_2-D3      0.307444
T0960TS354_5-D3      0.419982
T0960TS071_4-D3      0.142965
T0960TS152_3-D3      0.166343
T0960TS266_3-D3      0.271629
T0960TS156_4-D3      0.328869
T0960TS274_3-D3      0.291471
T0960TS497_4-D3      0.146502
T0960TS004_5-D3      0.142837
T0960TS261_4-D3      0.330899
T0960TS145_4-D3      0.279865
T0960TS407_3-D3      0.142965
T0960TS498_4-D3      0.34142
T0960TS368_5-D3      0.39797
T0960TS044_5-D3      0.395467
T0960TS224_1-D3      0.301698
T0960TS192_5-D3      0.419982
T0960TS354_3-D3      0.395467
T0960TS152_5-D3      0.192531
T0960TS457_4-D3      0.396489
T0960TS160_3-D3      0.153601
T0960TS071_5-D3      0.160227
T0960TS335_1-D3      0.149821
T0960TS152_2-D3      0.209142
T0960TS366_3-D3      0.330899
T0960TS426_3-D3      0.187781
T0960TS110_4-D3      0.138917
T0960TS312_3-D3      0.127579
T0960TS492_2-D3      0.25046
T0960TS023_3-D3      0.229316
T0960TS145_1-D3      0.39534
T0960TS086_1-D3      0.398506
T0960TS044_2-D3      0.398506
T0960TS241_5-D3      0.138279
T0960TS354_2-D3      0.398506
T0960TS160_2-D3      0.163253
T0960TS288_1-D3      0.245276
T0960TS407_2-D3      0.162436
T0960TS241_4-D3      0.419982
T0960TS241_3-D3      0.395212
T0960TS058_4-D3      0.361798
T0960TS196_3-D3      0.205822
T0960TS457_2-D3      0.419229
T0960TS043_1-D3      0.339505
T0960TS344_1-D3      0.370442
T0960TS004_3-D3      0.110342
T0960TS418_2-D3      0.213521
T0960TS309_1-D3      0.369918
T0960TS354_4-D3      0.397127
T0960TS023_2-D3      0.268897
T0960TS116_3-D3      0.15844
T0960TS224_5-D3      0.371157
T0960TS208_2-D3      0.175038
T0960TS266_1-D3      0.269178
T0960TS196_2-D3      0.236019
T0960TS208_4-D3      0.164402
T0960TS110_1-D3      0.152285
T0960TS071_1-D3      0.110342
T0960TS085_3-D3      0.145352
T0960TS117_5-D3      0.165079
T0960TS312_2-D3      0.136759
T0960TS470_3-D3      0.291292
T0960TS004_2-D3      0.128128
T0960TS222_2-D3      0.403562
T0960TS085_4-D3      0.186645
T0960TS472_2-D3      0.124259
T0960TS222_5-D3      0.403945
T0960TS196_1-D3      0.398506
T0960TS344_5-D3      0.392135
T0960TS043_5-D3      0.383287
T0960TS145_3-D3      0.327426
T0960TS329_2-D3      0.277081
T0960TS426_5-D3      0.223072
T0960TS365_4-D3      0.13999
T0960TS471_2-D3      0.113407
T0960TS348_5-D3      0.12145
T0960TS055_4-D3      0.397127
T0960TS426_4-D3      0.398506
T0960TS055_1-D3      0.369918
T0960TS208_1-D3      0.218361
T0960TS406_1-D3      0.369918
T0960TS135_2-D3      0.369918
T0960TS160_4-D3      0.14442
T0960TS377_2-D3      0.372906
T0960TS309_5-D3      0.387487
T0960TS281_1-D3      0.362104
T0960TS381_1-D3      0.160598
T0960TS492_4-D3      0.231218
T0960TS164_1-D3      0.15498
T0960TS149_5-D3      0.197165
T0960TS041_3-D3      0.159717
T0960TS257_3-D3      0.134282
T0960TS377_5-D3      0.377426
T0960TS208_3-D3      0.183874
T0960TS288_2-D3      0.264658
T0960TS470_2-D3      0.297944
T0960TS047_1-D3      0.163445
T0960TS041_4-D3      0.141267
T0960TS244_4-D3      0.131971
T0960TS004_4-D3      0.13132
T0960TS358_3-D3      0.133274
T0960TS124_1-D3      0.284538
T0960TS047_5-D3      0.181601
T0960TS243_4-D3      0.199311
T0960TS117_4-D3      0.169165
T0960TS117_2-D3      0.199923
T0960TS007_4-D3      0.128613
T0960TS241_2-D3      0.394906
T0960TS068_5-D3      0.31965
T0960TS071_3-D3      0.213521
T0960TS402_1-D3      0.242339
T0960TS160_1-D3      0.147012
T0960TS312_5-D3      0.129009
T0960TS378_4-D3      0.141228
T0960TS365_2-D3      0.121336
T0960TS274_5-D3      0.157457
