Decoy      SPECS 
T0960TS261_5-D5      0.371634
T0960TS112_3-D5      0.158506
T0960TS441_5-D5      0.129502
T0960TS337_3-D5      0.146407
T0960TS368_2-D5      0.350238
T0960TS163_2-D5      0.314654
T0960TS086_3-D5      0.179675
T0960TS322_4-D5      0.368961
T0960TS426_1-D5      0.359524
T0960TS402_3-D5      0.363322
T0960TS071_2-D5      0.130541
T0960TS460_3-D5      0.350736
T0960TS472_3-D5      0.118961
T0960TS192_2-D5      0.351385
T0960TS337_2-D5      0.129502
T0960TS164_4-D5      0.166721
T0960TS337_1-D5      0.1321
T0960TS043_2-D5      0.348041
T0960TS432_1-D5      0.364405
T0960TS149_3-D5      0.180227
T0960TS288_4-D5      0.204188
T0960TS244_5-D5      0.155195
T0960TS324_5-D5      0.387219
T0960TS156_1-D5      0.300216
T0960TS426_4-D5      0.364675
T0960TS041_4-D5      0.137338
T0960TS354_4-D5      0.350238
T0960TS241_2-D5      0.358745
T0960TS246_5-D5      0.119513
T0960TS378_3-D5      0.126082
T0960TS124_2-D5      0.173409
T0960TS266_3-D5      0.375162
T0960TS058_2-D5      0.36763
T0960TS498_3-D5      0.318323
T0960TS337_4-D5      0.108431
T0960TS378_1-D5      0.125682
T0960TS472_4-D5      0.122035
T0960TS110_4-D5      0.333019
T0960TS309_2-D5      0.350238
T0960TS407_3-D5      0.144329
T0960TS208_1-D5      0.20881
T0960TS197_2-D5      0.358366
T0960TS222_1-D5      0.37803
T0960TS152_3-D5      0.165736
T0960TS498_1-D5      0.315628
T0960TS460_2-D5      0.355314
T0960TS246_4-D5      0.119513
T0960TS192_4-D5      0.362045
T0960TS149_1-D5      0.370996
T0960TS407_5-D5      0.137457
T0960TS135_2-D5      0.359524
T0960TS418_3-D5      0.153582
T0960TS368_4-D5      0.359524
T0960TS329_1-D5      0.349481
T0960TS116_5-D5      0.334264
T0960TS492_5-D5      0.178236
T0960TS470_4-D5      0.347857
T0960TS470_1-D5      0.36461
T0960TS023_3-D5      0.340747
T0960TS043_3-D5      0.363874
T0960TS196_3-D5      0.348983
T0960TS261_4-D5      0.335866
T0960TS337_5-D5      0.146472
T0960TS324_3-D5      0.382706
T0960TS241_3-D5      0.344773
T0960TS309_1-D5      0.359524
T0960TS472_1-D5      0.125422
T0960TS192_5-D5      0.329978
T0960TS351_2-D5      0.235216
T0960TS257_5-D5      0.121688
T0960TS407_4-D5      0.129686
T0960TS377_2-D5      0.125682
T0960TS246_2-D5      0.300779
T0960TS043_1-D5      0.368063
T0960TS243_5-D5      0.368247
T0960TS164_2-D5      0.371991
T0960TS196_5-D5      0.359524
T0960TS432_3-D5      0.136472
T0960TS116_4-D5      0.329361
T0960TS055_5-D5      0.371104
T0960TS351_3-D5      0.235216
T0960TS390_3-D5      0.372652
T0960TS149_2-D5      0.206504
T0960TS044_4-D5      0.350238
T0960TS329_2-D5      0.36184
T0960TS390_2-D5      0.368312
T0960TS366_2-D5      0.37645
T0960TS377_1-D5      0.125682
T0960TS163_3-D5      0.314102
T0960TS390_5-D5      0.348885
T0960TS160_2-D5      0.271959
T0960TS476_1-D5      0.113095
T0960TS044_3-D5      0.315022
T0960TS089_3-D5      0.356883
T0960TS085_2-D5      0.133366
T0960TS089_2-D5      0.373896
T0960TS414_1-D5      0.105379
T0960TS402_1-D5      0.358182
T0960TS023_5-D5      0.355357
T0960TS086_4-D5      0.359524
T0960TS322_5-D5      0.372554
T0960TS135_4-D5      0.173409
T0960TS406_4-D5      0.296699
T0960TS261_3-D5      0.315022
T0960TS071_1-D5      0.127132
T0960TS086_1-D5      0.364675
T0960TS344_2-D5      0.355541
T0960TS397_1-D5      0.314491
T0960TS457_2-D5      0.369935
T0960TS007_1-D5      0.1196
T0960TS377_5-D5      0.125682
T0960TS145_4-D5      0.308701
T0960TS208_5-D5      0.176937
T0960TS068_4-D5      0.174805
T0960TS266_5-D5      0.361115
T0960TS004_2-D5      0.147749
T0960TS112_4-D5      0.161764
T0960TS164_3-D5      0.154394
T0960TS324_2-D5      0.381602
T0960TS279_3-D5      0.18197
T0960TS358_1-D5      0.13381
T0960TS377_3-D5      0.125682
T0960TS068_1-D5      0.176039
T0960TS156_3-D5      0.299426
T0960TS335_1-D5      0.36434
T0960TS241_1-D5      0.354567
T0960TS068_5-D5      0.170022
T0960TS457_3-D5      0.283842
T0960TS085_4-D5      0.129989
T0960TS407_1-D5      0.130357
T0960TS368_1-D5      0.364675
T0960TS007_5-D5      0.129329
T0960TS492_4-D5      0.240584
T0960TS344_3-D5      0.351429
T0960TS351_5-D5      0.235216
T0960TS266_4-D5      0.362045
T0960TS047_1-D5      0.134762
T0960TS497_4-D5      0.146385
T0960TS214_1-D5      0.122706
T0960TS471_1-D5      0.333626
T0960TS163_5-D5      0.342359
T0960TS354_1-D5      0.359524
T0960TS498_2-D5      0.319361
T0960TS058_3-D5      0.347587
T0960TS004_1-D5      0.131807
T0960TS156_5-D5      0.300465
T0960TS160_4-D5      0.133268
T0960TS358_4-D5      0.12711
T0960TS406_3-D5      0.179675
T0960TS457_5-D5      0.32684
T0960TS246_1-D5      0.353139
T0960TS441_4-D5      0.1321
T0960TS418_5-D5      0.349535
T0960TS007_2-D5      0.11224
T0960TS426_3-D5      0.171948
T0960TS004_4-D5      0.126645
T0960TS458_2-D5      0.115184
