Decoy      SPECS 
TR922TS001_4      0.46594
TR922TS187_2      0.428824
TR922TS102_2      0.425369
TR922TS204_2      0.504699
TR922TS418_5      0.4414
TR922TS430_2      0.504377
TR922TS001_1      0.496698
TR922TS324_1      0.514665
TR922TS412_3      0.488821
TR922TS060_5      0.409705
TR922TS412_4      0.492506
TR922TS162_2      0.509229
TR922TS393_4      0.491554
TR922TS102_3      0.4791
TR922TS247_4      0.498034
TR922TS247_3      0.498127
TR922TS162_1      0.492736
TR922TS446_1      0.537116
TR922TS220_1      0.462822
TR922TS250_5      0.517921
TR922TS418_2      0.396468
TR922TS294_1      0.489665
TR922TS430_5      0.512577
TR922TS204_5      0.51637
TR922TS023_5      0.50301
TR922TS381_4      0.344487
TR922TS162_3      0.487592
TR922TS393_3      0.480713
TR922TS250_1      0.504868
TR922TS081_4      0.406066
TR922TS023_1      0.502165
TR922TS204_4      0.514773
TR922TS418_1      0.418151
TR922TS430_3      0.503056
TR922TS011_3      0.453271
TR922TS265_3      0.49937
TR922TS001_5      0.474109
TR922TS450_2      0.478854
TR922TS265_2      0.514297
TR922TS480_1      0.483108
TR922TS081_5      0.440924
TR922TS208_2      0.495117
TR922TS381_1      0.336225
TR922TS247_1      0.532908
TR922TS220_3      0.420869
TR922TS250_2      0.516508
TR922TS023_2      0.508738
TR922TS017_3      0.463114
TR922TS162_5      0.488621
TR922TS257_2      0.348403
TR922TS208_4      0.508584
TR922TS208_5      0.500261
TR922TS017_1      0.474693
TR922TS295_4      0.435734
TR922TS396_2      0.49785
TR922TS247_2      0.473557
TR922TS330_1      0.251812
TR922TS330_4      0.239558
TR922TS081_1      0.521975
TR922TS450_1      0.462822
TR922TS118_5      0.477918
TR922TS450_5      0.479561
TR922TS418_4      0.404545
TR922TS162_4      0.495147
TR922TS247_5      0.427135
TR922TS399_1      0.22285
TR922TS011_2      0.460319
TR922TS295_3      0.406956
TR922TS017_4      0.485703
TR922TS250_3      0.499846
TR922TS011_4      0.435319
TR922TS399_4      0.227472
TR922TS081_3      0.523864
TR922TS381_3      0.344487
TR922TS257_3      0.481787
TR922TS396_4      0.500906
TR922TS187_5      0.476167
TR922TS204_3      0.511916
TR922TS279_1      0.267168
TR922TS187_4      0.480697
TR922TS081_2      0.513713
TR922TS273_1      0.50301
TR922TS001_3      0.525921
TR922TS412_1      0.487024
TR922TS418_3      0.429423
TR922TS073_1      0.51015
TR922TS011_1      0.434337
TR922TS073_4      0.515279
TR922TS480_5      0.491032
TR922TS250_4      0.512561
TR922TS295_2      0.41723
TR922TS204_1      0.513928
TR922TS295_1      0.412807
TR922TS399_2      0.222988
TR922TS393_2      0.48687
TR922TS381_2      0.336225
TR922TS330_3      0.217644
TR922TS102_4      0.439082
TR922TS220_2      0.487654
TR922TS265_1      0.516324
TR922TS396_3      0.488268
TR922TS399_5      0.230989
TR922TS330_5      0.234751
TR922TS474_1      0.488575
TR922TS430_4      0.496069
TR922TS480_3      0.486932
TR922TS102_5      0.49785
TR922TS399_3      0.23039
TR922TS187_1      0.471775
TR922TS017_2      0.493627
TR922TS001_2      0.463007
TR922TS187_3      0.445255
TR922TS073_3      0.518535
TR922TS480_4      0.500154
TR922TS393_1      0.492875
TR922TS396_5      0.496929
TR922TS474_2      0.488744
TR922TS324_4      0.513053
TR922TS396_1      0.498127
TR922TS220_5      0.463237
TR922TS023_4      0.511778
TR922TS295_5      0.424939
TR922TS324_3      0.519825
TR922TS118_2      0.481342
TR922TS060_2      0.406311
TR922TS011_5      0.474171
TR922TS118_1      0.515034
TR922TS073_2      0.51015
TR922TS393_5      0.485795
TR922TS060_1      0.43211
TR922TS257_4      0.408093
TR922TS450_3      0.471084
TR922TS324_5      0.514604
TR922TS023_3      0.500737
TR922TS480_2      0.505267
TR922TS412_5      0.488483
TR922TS017_5      0.484889
TR922TS060_3      0.419963
TR922TS324_2      0.514082
TR922TS430_1      0.506342
TR922TS118_4      0.504576
TR922TS102_1      0.508722
TR922TS381_5      0.337869
TR922TS220_4      0.408738
TR922TS265_5      0.491769
TR922TS208_1      0.501981
TR922TS118_3      0.5082
TR922TS412_2      0.489926
TR922TS450_4      0.47781
TR922TS060_4      0.401106
TR922TS257_5      0.208354
TR922TS257_1      0.414558
TR922TS073_5      0.505375
TR922TS265_4      0.522743
TR922TS188_1      0.483216
TR922TS208_3      0.511118
TR922TS330_2      0.220347
