Decoy      SPECS 
TR913TS060_2      0.341524
TR913TS118_4      0.330954
TR913TS430_2      0.359239
TR913TS081_1      0.340203
TR913TS220_4      0.380204
TR913TS381_5      0.32888
TR913TS208_4      0.370404
TR913TS162_2      0.196342
TR913TS396_4      0.325602
TR913TS118_1      0.341978
TR913TS295_2      0.322015
TR913TS017_2      0.345518
TR913TS250_1      0.370902
TR913TS480_2      0.358613
TR913TS011_5      0.371144
TR913TS295_1      0.338831
TR913TS324_5      0.367049
TR913TS399_4      0.116047
TR913TS162_5      0.188394
TR913TS412_5      0.359427
TR913TS446_1      0.365378
TR913TS480_1      0.345535
TR913TS393_2      0.310318
TR913TS162_1      0.196604
TR913TS001_3      0.351503
TR913TS102_2      0.365314
TR913TS257_4      0.332383
TR913TS011_3      0.377343
TR913TS474_1      0.310106
TR913TS060_3      0.346043
TR913TS330_2      0.265072
TR913TS324_3      0.366531
TR913TS208_3      0.37065
TR913TS381_1      0.330675
TR913TS381_2      0.326536
TR913TS324_1      0.362453
TR913TS073_1      0.340899
TR913TS450_3      0.384259
TR913TS247_2      0.348605
TR913TS324_2      0.364467
TR913TS330_5      0.268969
TR913TS257_5      0.151399
TR913TS295_5      0.347852
TR913TS247_3      0.36602
TR913TS474_3      0.313213
TR913TS381_3      0.329599
TR913TS060_1      0.346167
TR913TS011_1      0.380204
TR913TS023_5      0.379256
TR913TS330_1      0.252488
TR913TS393_3      0.364776
TR913TS412_3      0.358361
TR913TS073_2      0.340368
TR913TS208_2      0.367825
TR913TS001_1      0.366198
TR913TS162_3      0.191228
TR913TS450_1      0.382215
TR913TS247_4      0.354273
TR913TS187_5      0.335147
TR913TS023_4      0.370932
TR913TS393_5      0.329021
TR913TS396_1      0.360947
TR913TS162_4      0.189964
TR913TS250_4      0.368636
TR913TS187_1      0.338831
TR913TS187_4      0.341259
TR913TS273_1      0.369799
TR913TS412_4      0.359626
TR913TS001_5      0.355258
TR913TS188_1      0.352676
TR913TS399_5      0.111821
TR913TS430_5      0.359941
TR913TS001_4      0.348299
TR913TS081_5      0.340334
TR913TS393_4      0.309824
TR913TS102_3      0.362345
TR913TS430_1      0.360214
TR913TS418_1      0.270666
TR913TS250_2      0.367291
TR913TS220_1      0.382215
TR913TS450_2      0.385977
TR913TS017_4      0.360755
TR913TS480_4      0.318616
TR913TS279_1      0.291639
TR913TS118_3      0.297015
TR913TS060_4      0.334989
TR913TS187_3      0.322015
TR913TS081_2      0.354717
TR913TS393_1      0.356953
TR913TS208_1      0.368343
TR913TS396_2      0.36015
TR913TS257_2      0.329011
TR913TS450_5      0.386236
TR913TS399_2      0.114184
TR913TS220_2      0.355557
TR913TS430_3      0.35938
TR913TS017_3      0.361142
TR913TS204_3      0.37929
TR913TS220_3      0.387564
TR913TS017_5      0.3441
TR913TS011_4      0.382386
TR913TS295_3      0.338717
TR913TS480_3      0.3434
TR913TS204_4      0.294241
TR913TS073_3      0.348235
TR913TS208_5      0.367435
TR913TS430_4      0.359629
TR913TS023_1      0.374829
TR913TS418_2      0.280309
TR913TS294_1      0.350888
TR913TS023_3      0.377508
TR913TS257_3      0.329334
TR913TS474_2      0.307101
TR913TS295_4      0.341259
TR913TS073_4      0.346272
TR913TS250_3      0.367261
TR913TS412_2      0.358738
TR913TS247_1      0.362419
TR913TS399_3      0.113899
TR913TS187_2      0.343172
TR913TS220_5      0.353917
TR913TS250_5      0.372226
TR913TS480_5      0.309219
TR913TS247_5      0.363431
TR913TS450_4      0.384242
TR913TS204_5      0.365301
TR913TS118_5      0.336898
TR913TS396_5      0.320821
TR913TS102_5      0.355211
TR913TS412_1      0.358738
TR913TS418_5      0.315583
TR913TS001_2      0.359831
TR913TS330_3      0.334605
TR913TS073_5      0.362073
TR913TS011_2      0.373675
TR913TS081_3      0.223232
TR913TS081_4      0.231142
TR913TS102_1      0.371187
TR913TS060_5      0.319752
TR913TS418_3      0.347916
TR913TS330_4      0.242331
TR913TS257_1      0.329045
TR913TS381_4      0.3301
TR913TS396_3      0.360964
TR913TS418_4      0.309985
TR913TS023_2      0.371171
TR913TS399_1      0.11723
TR913TS324_4      0.361162
TR913TS017_1      0.345105
TR913TS102_4      0.343619
TR913TS204_1      0.377333
TR913TS118_2      0.300572
