Decoy      SPECS 
TR870TS073_3      0.197653
TR870TS081_5      0.178788
TR870TS118_2      0.188119
TR870TS073_1      0.21202
TR870TS208_3      0.22366
TR870TS220_1      0.186964
TR870TS418_1      0.146776
TR870TS412_2      0.218256
TR870TS023_4      0.218635
TR870TS430_1      0.212842
TR870TS250_3      0.224242
TR870TS324_2      0.213701
TR870TS330_4      0.184266
TR870TS295_1      0.172496
TR870TS073_4      0.190586
TR870TS418_4      0.163036
TR870TS418_2      0.181901
TR870TS450_2      0.235929
TR870TS399_5      0.179878
TR870TS023_3      0.221425
TR870TS204_5      0.216962
TR870TS162_2      0.211197
TR870TS220_3      0.201072
TR870TS250_4      0.225554
TR870TS017_2      0.231402
TR870TS060_5      0.219411
TR870TS001_2      0.185006
TR870TS017_1      0.232446
TR870TS060_1      0.237583
TR870TS208_4      0.223097
TR870TS474_3      0.189274
TR870TS081_1      0.219503
TR870TS450_5      0.237823
TR870TS011_2      0.210911
TR870TS162_5      0.212149
TR870TS073_2      0.198004
TR870TS060_2      0.232908
TR870TS480_5      0.210264
TR870TS023_2      0.221027
TR870TS247_2      0.230081
TR870TS017_3      0.233204
TR870TS430_4      0.209239
TR870TS257_3      0.163258
TR870TS399_3      0.167517
TR870TS295_2      0.207779
TR870TS081_3      0.197561
TR870TS247_3      0.235366
TR870TS208_5      0.225277
TR870TS250_2      0.241112
TR870TS102_4      0.220473
TR870TS330_2      0.159618
TR870TS017_4      0.231596
TR870TS257_2      0.169392
TR870TS399_1      0.169032
TR870TS279_1      0.232095
TR870TS480_2      0.209165
TR870TS102_5      0.207317
TR870TS399_4      0.171138
TR870TS295_4      0.210855
TR870TS412_3      0.215484
TR870TS393_1      0.220658
TR870TS162_3      0.217415
TR870TS330_1      0.154351
TR870TS330_5      0.171924
TR870TS023_5      0.223328
TR870TS399_2      0.171425
TR870TS204_1      0.212186
TR870TS204_2      0.20947
TR870TS162_1      0.209848
TR870TS430_3      0.213036
TR870TS208_2      0.223291
TR870TS118_1      0.191731
TR870TS412_4      0.213692
TR870TS017_5      0.231643
TR870TS265_3      0.218404
TR870TS396_1      0.216556
TR870TS204_4      0.211548
TR870TS474_2      0.189533
TR870TS250_5      0.227633
TR870TS118_5      0.224363
TR870TS011_4      0.211438
TR870TS265_5      0.194762
TR870TS081_4      0.189339
TR870TS001_4      0.192295
TR870TS396_5      0.182021
TR870TS247_1      0.210523
TR870TS412_1      0.214172
TR870TS220_5      0.21129
TR870TS324_3      0.220528
TR870TS060_4      0.235615
TR870TS257_4      0.163258
TR870TS446_1      0.226441
TR870TS208_1      0.22634
TR870TS265_1      0.196711
TR870TS430_5      0.213886
TR870TS061_1      0.223956
TR870TS102_3      0.214957
TR870TS295_5      0.210837
TR870TS396_2      0.21663
TR870TS011_5      0.216066
TR870TS273_1      0.223272
TR870TS480_3      0.214976
TR870TS204_3      0.21299
TR870TS418_5      0.153095
TR870TS450_4      0.221212
TR870TS265_2      0.22379
TR870TS430_2      0.209026
TR870TS073_5      0.218219
TR870TS001_5      0.19333
TR870TS450_1      0.218718
TR870TS265_4      0.196619
TR870TS102_2      0.206717
TR870TS474_1      0.180322
TR870TS250_1      0.227476
TR870TS330_3      0.182068
TR870TS324_1      0.215641
TR870TS324_4      0.216343
TR870TS396_3      0.198513
TR870TS023_1      0.227485
TR870TS118_3      0.19151
TR870TS257_1      0.177153
TR870TS081_2      0.214403
TR870TS220_4      0.207243
TR870TS001_3      0.177938
TR870TS188_1      0.212149
TR870TS011_1      0.210966
TR870TS118_4      0.214477
TR870TS295_3      0.191953
TR870TS001_1      0.206393
TR870TS060_3      0.232539
TR870TS102_1      0.217184
TR870TS324_5      0.218533
TR870TS480_1      0.21663
TR870TS396_4      0.199344
TR870TS418_3      0.187648
TR870TS247_4      0.202356
TR870TS450_3      0.222755
TR870TS480_4      0.216519
TR870TS011_3      0.207354
TR870TS412_5      0.213378
TR870TS162_4      0.21177
TR870TS247_5      0.213904
TR870TS220_2      0.212121
