Decoy      SPECS 
TR893TS220_5      0.487816
TR893TS393_5      0.482524
TR893TS265_2      0.511579
TR893TS412_3      0.501325
TR893TS208_2      0.501775
TR893TS247_4      0.503611
TR893TS396_3      0.501237
TR893TS060_3      0.441978
TR893TS073_1      0.404976
TR893TS208_3      0.508419
TR893TS023_1      0.500995
TR893TS381_1      0.496672
TR893TS396_1      0.49567
TR893TS257_4      0.455722
TR893TS418_3      0.373057
TR893TS330_2      0.309636
TR893TS118_1      0.472801
TR893TS102_1      0.501822
TR893TS480_5      0.497673
TR893TS324_5      0.507208
TR893TS295_1      0.319244
TR893TS247_2      0.511021
TR893TS118_5      0.360469
TR893TS450_2      0.501594
TR893TS017_5      0.500975
TR893TS396_5      0.484293
TR893TS396_2      0.498359
TR893TS265_3      0.522405
TR893TS480_3      0.478496
TR893TS060_1      0.438166
TR893TS188_1      0.494769
TR893TS250_5      0.504895
TR893TS187_5      0.407148
TR893TS204_3      0.488226
TR893TS295_5      0.403833
TR893TS250_2      0.510886
TR893TS118_4      0.403476
TR893TS257_2      0.199435
TR893TS247_3      0.502945
TR893TS257_1      0.488421
TR893TS017_1      0.499146
TR893TS187_1      0.463818
TR893TS393_4      0.461969
TR893TS247_5      0.503839
TR893TS204_5      0.499671
TR893TS430_5      0.511532
TR893TS017_4      0.500975
TR893TS017_2      0.485893
TR893TS011_5      0.490781
TR893TS399_1      0.134219
TR893TS265_5      0.48863
TR893TS412_2      0.504041
TR893TS474_2      0.384736
TR893TS220_1      0.525565
TR893TS102_3      0.409683
TR893TS330_4      0.215075
TR893TS324_2      0.505561
TR893TS204_4      0.484992
TR893TS060_5      0.434501
TR893TS001_2      0.473292
TR893TS011_4      0.5
TR893TS450_4      0.507928
TR893TS011_2      0.513085
TR893TS208_1      0.506986
TR893TS220_2      0.5062
TR893TS474_3      0.399563
TR893TS295_4      0.302421
TR893TS450_3      0.506717
TR893TS273_1      0.508284
TR893TS418_4      0.388623
TR893TS430_1      0.515465
TR893TS060_4      0.429835
TR893TS430_3      0.515001
TR893TS295_3      0.269681
TR893TS399_3      0.138569
TR893TS396_4      0.454626
TR893TS393_3      0.484225
TR893TS381_2      0.496672
TR893TS073_4      0.416292
TR893TS399_5      0.134999
TR893TS324_4      0.500296
TR893TS250_4      0.507215
TR893TS073_5      0.502051
TR893TS102_2      0.467778
TR893TS073_2      0.406435
TR893TS430_2      0.511458
TR893TS381_5      0.502004
TR893TS017_3      0.486498
TR893TS001_4      0.470724
TR893TS295_2      0.332396
TR893TS412_1      0.501446
TR893TS162_1      0.492879
TR893TS247_1      0.50786
TR893TS073_3      0.410416
TR893TS023_2      0.499314
TR893TS330_5      0.353039
TR893TS393_1      0.494298
TR893TS480_4      0.485684
TR893TS081_2      0.495656
TR893TS023_4      0.498353
TR893TS430_4      0.513623
TR893TS381_3      0.498379
TR893TS208_5      0.502542
TR893TS257_3      0.461269
TR893TS418_1      0.431731
TR893TS412_5      0.492751
TR893TS381_4      0.498379
TR893TS081_1      0.498447
TR893TS294_1      0.485604
TR893TS393_2      0.500161
TR893TS187_2      0.392933
TR893TS418_2      0.439584
TR893TS060_2      0.440728
TR893TS204_1      0.493834
TR893TS102_5      0.475847
TR893TS081_5      0.39103
TR893TS001_3      0.458876
TR893TS001_1      0.504404
TR893TS474_1      0.385409
TR893TS081_3      0.475693
TR893TS418_5      0.457753
TR893TS450_1      0.495959
TR893TS118_3      0.461868
TR893TS162_5      0.476298
TR893TS412_4      0.501621
TR893TS330_1      0.385113
TR893TS011_3      0.499159
TR893TS162_3      0.493767
TR893TS187_3      0.444251
TR893TS265_1      0.508607
TR893TS330_3      0.348877
TR893TS250_3      0.501345
TR893TS001_5      0.489961
TR893TS023_5      0.49918
TR893TS208_4      0.50507
TR893TS399_2      0.129337
TR893TS250_1      0.505769
TR893TS480_1      0.483909
TR893TS011_1      0.508439
TR893TS279_1      0.345387
TR893TS118_2      0.452542
TR893TS081_4      0.389336
TR893TS446_1      0.467294
TR893TS023_3      0.505783
TR893TS187_4      0.462977
TR893TS162_4      0.49144
TR893TS399_4      0.138757
TR893TS162_2      0.488024
TR893TS480_2      0.483297
TR893TS324_1      0.501775
TR893TS450_5      0.508997
TR893TS220_4      0.484723
TR893TS265_4      0.479633
TR893TS220_3      0.506307
TR893TS324_3      0.516272
TR893TS102_4      0.413105
