Decoy      SPECS 
TR948TS023_5      0.465398
TR948TS324_1      0.415124
TR948TS001_2      0.442892
TR948TS412_4      0.449115
TR948TS208_2      0.466946
TR948TS001_3      0.453211
TR948TS396_4      0.379927
TR948TS324_5      0.416473
TR948TS208_5      0.466656
TR948TS393_4      0.435387
TR948TS250_2      0.483466
TR948TS204_4      0.45768
TR948TS001_1      0.450969
TR948TS480_5      0.418876
TR948TS418_1      0.382939
TR948TS381_4      0.458023
TR948TS412_5      0.449741
TR948TS060_5      0.448429
TR948TS102_3      0.424718
TR948TS247_1      0.481033
TR948TS250_3      0.481833
TR948TS011_4      0.450618
TR948TS399_4      0.161745
TR948TS102_2      0.451335
TR948TS250_4      0.47998
TR948TS081_3      0.352456
TR948TS257_4      0.249047
TR948TS381_1      0.451838
TR948TS418_5      0.359754
TR948TS060_4      0.448124
TR948TS446_1      0.429248
TR948TS480_2      0.418372
TR948TS102_4      0.428638
TR948TS220_4      0.459205
TR948TS273_1      0.461501
TR948TS017_3      0.444135
TR948TS295_2      0.411501
TR948TS187_4      0.423505
TR948TS081_4      0.422277
TR948TS295_5      0.43567
TR948TS412_2      0.447674
TR948TS294_1      0.44608
TR948TS480_4      0.39971
TR948TS188_1      0.437683
TR948TS393_3      0.406711
TR948TS220_5      0.460189
TR948TS450_4      0.4402
TR948TS265_1      0.499741
TR948TS060_3      0.461104
TR948TS102_1      0.469364
TR948TS011_2      0.432894
TR948TS450_5      0.460189
TR948TS073_3      0.459487
TR948TS324_3      0.416702
TR948TS162_3      0.372293
TR948TS011_1      0.440657
TR948TS418_2      0.401991
TR948TS162_5      0.365085
TR948TS060_2      0.439132
TR948TS480_3      0.399291
TR948TS324_2      0.415772
TR948TS295_4      0.423505
TR948TS023_4      0.466733
TR948TS480_1      0.430102
TR948TS265_3      0.499489
TR948TS118_3      0.448086
TR948TS247_2      0.455644
TR948TS381_3      0.458023
TR948TS208_1      0.471431
TR948TS330_5      0.222033
TR948TS118_2      0.410487
TR948TS450_1      0.450618
TR948TS257_3      0.27773
TR948TS330_2      0.239315
TR948TS324_4      0.414918
TR948TS023_3      0.459396
TR948TS381_2      0.451838
TR948TS187_2      0.420455
TR948TS017_4      0.44306
TR948TS017_1      0.445882
TR948TS073_4      0.449375
TR948TS011_5      0.460189
TR948TS450_2      0.434221
TR948TS396_5      0.403661
TR948TS247_4      0.463003
TR948TS393_2      0.388636
TR948TS118_1      0.402227
TR948TS257_5      0.351098
TR948TS081_1      0.465802
TR948TS250_1      0.489178
TR948TS396_3      0.386097
TR948TS430_2      0.475381
TR948TS265_2      0.485304
TR948TS396_2      0.449291
TR948TS162_2      0.384335
TR948TS220_1      0.440657
TR948TS450_3      0.42487
TR948TS081_5      0.362858
TR948TS187_3      0.440429
TR948TS118_4      0.429645
TR948TS265_4      0.474062
TR948TS381_5      0.456445
TR948TS208_3      0.475046
TR948TS412_3      0.451228
TR948TS073_5      0.451037
TR948TS399_5      0.162004
TR948TS396_1      0.449291
TR948TS060_1      0.464407
TR948TS250_5      0.482543
TR948TS081_2      0.447819
TR948TS430_4      0.476998
TR948TS162_4      0.381147
TR948TS118_5      0.396644
TR948TS393_5      0.428897
TR948TS011_3      0.441168
TR948TS001_4      0.442038
TR948TS430_5      0.470752
TR948TS073_2      0.455796
TR948TS001_5      0.432306
TR948TS257_2      0.295531
TR948TS295_3      0.421652
TR948TS247_3      0.474329
TR948TS208_4      0.475717
TR948TS330_1      0.190917
TR948TS102_5      0.455255
TR948TS023_1      0.466222
TR948TS399_2      0.163652
TR948TS418_3      0.399741
TR948TS265_5      0.478699
TR948TS220_3      0.450618
TR948TS393_1      0.459304
TR948TS418_4      0.408549
TR948TS330_4      0.163133
TR948TS399_3      0.166786
TR948TS430_3      0.48191
TR948TS330_3      0.203546
TR948TS204_5      0.463636
TR948TS220_2      0.432894
TR948TS295_1      0.419593
TR948TS073_1      0.453973
TR948TS187_5      0.432177
TR948TS247_5      0.460418
TR948TS017_5      0.430598
TR948TS430_1      0.47863
TR948TS023_2      0.478684
TR948TS017_2      0.443441
TR948TS474_1      0.35029
TR948TS474_2      0.408763
TR948TS279_1      0.445241
TR948TS204_1      0.484739
TR948TS162_1      0.372071
TR948TS412_1      0.447239
TR948TS204_3      0.484182
TR948TS399_1      0.165375
TR948TS187_1      0.421652
TR948TS257_1      0.257772
