Decoy      SPECS 
TR885TS399_5      0.181429
TR885TS381_2      0.479705
TR885TS265_2      0.531888
TR885TS330_1      0.297927
TR885TS247_2      0.550309
TR885TS011_5      0.504715
TR885TS412_5      0.542036
TR885TS247_3      0.5594
TR885TS081_1      0.530343
TR885TS250_2      0.529097
TR885TS023_5      0.55622
TR885TS330_3      0.237211
TR885TS187_1      0.489942
TR885TS412_2      0.535147
TR885TS102_4      0.495724
TR885TS412_1      0.546093
TR885TS273_1      0.506778
TR885TS381_5      0.474023
TR885TS102_3      0.477462
TR885TS265_4      0.514862
TR885TS187_4      0.502143
TR885TS330_5      0.222897
TR885TS418_5      0.467065
TR885TS324_4      0.544388
TR885TS204_3      0.555303
TR885TS430_2      0.535776
TR885TS295_2      0.322388
TR885TS162_5      0.527662
TR885TS250_4      0.525279
TR885TS480_2      0.522817
TR885TS204_2      0.544886
TR885TS073_1      0.487939
TR885TS446_1      0.478399
TR885TS257_3      0.4845
TR885TS220_4      0.512031
TR885TS011_1      0.497209
TR885TS060_3      0.501296
TR885TS393_2      0.493172
TR885TS450_2      0.476356
TR885TS399_4      0.153359
TR885TS023_3      0.532656
TR885TS430_3      0.544707
TR885TS480_3      0.444398
TR885TS073_2      0.476216
TR885TS257_2      0.48744
TR885TS399_3      0.183024
TR885TS081_5      0.499561
TR885TS396_2      0.540201
TR885TS250_1      0.527024
TR885TS118_4      0.480233
TR885TS418_1      0.464494
TR885TS295_3      0.334041
TR885TS023_1      0.531728
TR885TS250_5      0.527671
TR885TS220_1      0.509071
TR885TS381_3      0.476376
TR885TS330_2      0.328708
TR885TS294_1      0.534948
TR885TS324_1      0.527681
TR885TS412_3      0.542973
TR885TS011_2      0.489643
TR885TS430_4      0.544199
TR885TS187_5      0.489304
TR885TS208_5      0.541358
TR885TS220_5      0.396392
TR885TS279_1      0.484589
TR885TS188_1      0.533961
TR885TS474_1      0.475169
TR885TS001_1      0.414593
TR885TS208_1      0.542913
TR885TS017_2      0.501037
TR885TS450_5      0.473455
TR885TS001_2      0.43751
TR885TS060_5      0.490321
TR885TS418_3      0.458044
TR885TS247_4      0.552203
TR885TS118_3      0.472548
TR885TS118_5      0.481679
TR885TS081_3      0.538876
TR885TS295_1      0.291577
TR885TS017_5      0.509599
TR885TS001_5      0.429187
TR885TS330_4      0.248375
TR885TS393_4      0.429864
TR885TS061_1      0.52178
TR885TS118_2      0.445265
TR885TS023_4      0.544677
TR885TS450_4      0.452293
TR885TS412_4      0.540401
TR885TS393_5      0.381051
TR885TS017_1      0.50615
TR885TS295_4      0.279306
TR885TS060_4      0.486334
TR885TS187_3      0.475837
TR885TS220_3      0.520305
TR885TS265_1      0.5063
TR885TS162_2      0.529635
TR885TS220_2      0.416487
TR885TS017_3      0.47828
TR885TS247_1      0.556978
TR885TS017_4      0.475289
TR885TS430_5      0.533134
TR885TS073_4      0.485387
TR885TS381_1      0.48741
TR885TS102_5      0.518292
TR885TS118_1      0.485616
TR885TS450_3      0.475219
TR885TS480_5      0.472498
TR885TS102_2      0.493092
TR885TS399_2      0.165112
TR885TS060_1      0.477024
TR885TS081_2      0.537669
TR885TS162_4      0.519617
TR885TS011_4      0.510905
TR885TS393_3      0.482506
TR885TS102_1      0.525658
TR885TS396_4      0.498585
TR885TS011_3      0.494787
TR885TS265_5      0.520036
TR885TS396_1      0.540201
TR885TS204_5      0.54383
TR885TS162_3      0.519876
TR885TS396_3      0.48439
TR885TS187_2      0.470285
TR885TS023_2      0.533902
TR885TS430_1      0.542793
TR885TS204_4      0.548216
TR885TS295_5      0.290012
TR885TS418_4      0.446372
TR885TS001_4      0.428519
TR885TS257_1      0.436344
TR885TS324_3      0.535387
TR885TS265_3      0.485506
TR885TS208_2      0.543929
TR885TS204_1      0.562151
TR885TS324_5      0.535367
TR885TS480_4      0.442185
TR885TS324_2      0.520136
TR885TS001_3      0.43433
TR885TS480_1      0.457077
TR885TS081_4      0.463397
TR885TS060_2      0.499821
TR885TS418_2      0.445544
TR885TS381_4      0.476974
TR885TS250_3      0.525937
TR885TS393_1      0.544398
TR885TS208_4      0.538836
TR885TS247_5      0.547309
TR885TS450_1      0.473854
TR885TS073_5      0.540979
TR885TS073_3      0.483762
TR885TS162_1      0.532606
TR885TS396_5      0.485307
TR885TS399_1      0.164673
TR885TS208_3      0.538158
