Decoy      SPECS 
T0960TS358_2-D2      0.149932
T0960TS116_1-D2      0.154965
T0960TS324_1-D2      0.251231
T0960TS288_5-D2      0.233753
T0960TS089_5-D2      0.160768
T0960TS086_3-D2      0.286337
T0960TS312_1-D2      0.128558
T0960TS274_4-D2      0.160823
T0960TS441_3-D2      0.153111
T0960TS004_2-D2      0.127895
T0960TS145_3-D2      0.230181
T0960TS266_2-D2      0.138812
T0960TS071_1-D2      0.137392
T0960TS377_1-D2      0.132089
T0960TS351_1-D2      0.155519
T0960TS149_1-D2      0.16806
T0960TS274_1-D2      0.149621
T0960TS243_3-D2      0.117762
T0960TS309_3-D2      0.174445
T0960TS358_4-D2      0.132495
T0960TS329_1-D2      0.21921
T0960TS378_2-D2      0.134524
T0960TS149_2-D2      0.139813
T0960TS023_1-D2      0.205628
T0960TS156_5-D2      0.127422
T0960TS085_1-D2      0.121956
T0960TS390_3-D2      0.177178
T0960TS498_3-D2      0.228463
T0960TS222_3-D2      0.189597
T0960TS196_1-D2      0.174445
T0960TS023_3-D2      0.157603
T0960TS192_2-D2      0.222565
T0960TS041_2-D2      0.131101
T0960TS041_3-D2      0.123607
T0960TS243_1-D2      0.208442
T0960TS058_1-D2      0.208442
T0960TS117_3-D2      0.177976
T0960TS365_3-D2      0.131886
T0960TS047_4-D2      0.12964
T0960TS222_1-D2      0.193669
T0960TS023_5-D2      0.176204
T0960TS214_1-D2      0.128653
T0960TS460_5-D2      0.172457
T0960TS476_2-D2      0.147538
T0960TS116_2-D2      0.158414
T0960TS458_1-D2      0.132197
T0960TS344_5-D2      0.305871
T0960TS322_4-D2      0.221144
T0960TS368_5-D2      0.304004
T0960TS460_1-D2      0.167127
T0960TS492_2-D2      0.217938
T0960TS224_4-D2      0.160795
T0960TS244_5-D2      0.123607
T0960TS007_2-D2      0.137784
T0960TS354_3-D2      0.222335
T0960TS160_2-D2      0.161025
T0960TS432_3-D2      0.130912
T0960TS498_4-D2      0.225839
T0960TS086_2-D2      0.305817
T0960TS354_4-D2      0.305817
T0960TS368_1-D2      0.174445
T0960TS117_1-D2      0.176326
T0960TS274_5-D2      0.171821
T0960TS337_3-D2      0.153734
T0960TS145_4-D2      0.165273
T0960TS344_1-D2      0.159903
T0960TS110_4-D2      0.151948
T0960TS261_2-D2      0.243885
T0960TS224_1-D2      0.182089
T0960TS309_5-D2      0.181845
T0960TS407_3-D2      0.147538
T0960TS365_2-D2      0.125568
T0960TS145_2-D2      0.199811
T0960TS149_4-D2      0.140084
T0960TS335_1-D2      0.132089
T0960TS457_2-D2      0.169629
T0960TS110_2-D2      0.144196
T0960TS432_5-D2      0.14513
T0960TS196_4-D2      0.208442
T0960TS441_1-D2      0.151894
T0960TS117_4-D2      0.169765
T0960TS322_1-D2      0.280601
T0960TS055_4-D2      0.305817
T0960TS112_2-D2      0.17619
T0960TS366_3-D2      0.219751
T0960TS007_5-D2      0.132373
T0960TS471_5-D2      0.137027
T0960TS208_1-D2      0.201853
T0960TS197_4-D2      0.198214
T0960TS197_1-D2      0.16411
T0960TS156_3-D2      0.129356
T0960TS085_3-D2      0.150893
T0960TS145_5-D2      0.195238
T0960TS222_5-D2      0.190787
T0960TS261_3-D2      0.187716
T0960TS324_4-D2      0.234186
T0960TS414_1-D2      0.1398
T0960TS365_1-D2      0.124337
T0960TS390_2-D2      0.16131
T0960TS460_3-D2      0.166261
T0960TS116_4-D2      0.159226
T0960TS246_1-D2      0.126475
T0960TS196_5-D2      0.163866
T0960TS261_1-D2      0.222335
T0960TS197_3-D2      0.22826
T0960TS110_1-D2      0.158063
T0960TS418_5-D2      0.135471
T0960TS471_4-D2      0.126867
T0960TS406_4-D2      0.187175
T0960TS309_4-D2      0.137392
T0960TS241_5-D2      0.132941
