Decoy      SPECS 
T0918TS302_3-D1      0.150368
T0918TS363_4-D1      0.202094
T0918TS162_3-D1      0.148779
T0918TS182_3-D1      0.142814
T0918TS023_5-D1      0.194834
T0918TS258_5-D1      0.145644
T0918TS313_2-D1      0.196886
T0918TS213_4-D1      0.136006
T0918TS067_4-D1      0.202094
T0918TS363_3-D1      0.245002
T0918TS095_5-D1      0.144981
T0918TS066_3-D1      0.150368
T0918TS252_5-D1      0.267203
T0918TS441_4_1-D1      0.255682
T0918TS173_2_1-D1      0.254588
T0918TS320_4-D1      0.197401
T0918TS495_4-D1      0.197191
T0918TS179_2-D1      0.241993
T0918TS230_5-D1      0.138984
T0918TS162_4-D1      0.139625
T0918TS126_5_1-D1      0.181692
T0918TS357_2-D1      0.19334
T0918TS089_1-D1      0.150021
T0918TS434_5-D1      0.138394
T0918TS479_2-D1      0.235827
T0918TS443_1-D1      0.256387
T0918TS451_5-D1      0.207334
T0918TS452_2-D1      0.132502
T0918TS405_2-D1      0.133144
T0918TS026_3-D1      0.124621
T0918TS321_3-D1      0.150673
T0918TS396_4-D1      0.201305
T0918TS450_1-D1      0.232123
T0918TS220_5-D1      0.195928
T0918TS417_5-D1      0.148948
T0918TS017_5-D1      0.251494
T0918TS479_5-D1      0.22218
T0918TS066_4-D1      0.136006
T0918TS456_2-D1      0.270676
T0918TS495_3-D1      0.201199
T0918TS182_2-D1      0.158891
T0918TS232_4-D1      0.167077
T0918TS324_4-D1      0.242109
T0918TS450_4-D1      0.240436
T0918TS060_1-D1      0.25767
T0918TS464_4-D1      0.20283
T0918TS425_1-D1      0.171181
T0918TS380_1-D1      0.116835
T0918TS420_3-D1      0.144939
T0918TS077_2-D1      0.168476
T0918TS349_1-D1      0.200957
T0918TS322_2_2-D1      0.124221
T0918TS207_1-D1      0.177294
T0918TS455_5-D1      0.131713
T0918TS300_5-D1      0.146149
T0918TS066_1-D1      0.150021
T0918TS384_3-D1      0.261037
T0918TS479_4-D1      0.224716
T0918TS399_4-D1      0.138194
T0918TS023_2-D1      0.195802
T0918TS356_5-D1      0.244771
T0918TS011_4-D1      0.252262
T0918TS356_2-D1      0.251578
T0918TS207_3-D1      0.202094
T0918TS302_4-D1      0.136006
T0918TS270_5-D1      0.144981
T0918TS247_2-D1      0.246023
T0918TS243_5-D1      0.258291
T0918TS004_4-D1      0.231555
T0918TS287_1-D1      0.142161
T0918TS236_2-D1      0.17742
T0918TS486_3-D1      0.19032
T0918TS345_3-D1      0.167708
T0918TS320_5-D1      0.198074
T0918TS258_1-D1      0.146928
T0918TS162_2-D1      0.137753
T0918TS046_3-D1      0.103756
T0918TS420_5-D1      0.132807
T0918TS001_2-D1      0.235532
T0918TS384_5-D1      0.147085
T0918TS023_4-D1      0.24616
T0918TS302_5-D1      0.144981
T0918TS455_3-D1      0.134964
T0918TS171_5-D1      0.121496
T0918TS089_5-D1      0.144981
T0918TS171_1-D1      0.127104
T0918TS479_3-D1      0.253798
T0918TS001_1-D1      0.240541
T0918TS321_1-D1      0.147538
T0918TS411_1-D1      0.239804
T0918TS077_1-D1      0.175926
T0918TS498_3-D1      0.245939
T0918TS171_2-D1      0.137532
T0918TS411_3-D1      0.250011
T0918TS213_2-D1      0.153378
T0918TS287_2-D1      0.174484
T0918TS325_4_1-D1      0.242098
T0918TS171_3-D1      0.140678
T0918TS220_4-D1      0.218561
T0918TS324_3-D1      0.246696
T0918TS342_1-D1      0.251747
T0918TS023_1-D1      0.197106
T0918TS486_1-D1      0.241709
T0918TS464_2-D1      0.136258
T0918TS192_1-D1      0.124043
T0918TS313_4-D1      0.198074
T0918TS325_5_1-D1      0.247096
