Decoy      SPECS 
T0869TS320_1-D1      0.193542
T0869TS251_1-D1      0.17111
T0869TS417_5-D1      0.229556
T0869TS173_2-D1      0.204294
T0869TS380_1-D1      0.172115
T0869TS079_1-D1      0.127994
T0869TS022_1-D1      0.142056
T0869TS183_2-D1      0.223896
T0869TS382_5-D1      0.194242
T0869TS017_2-D1      0.214412
T0869TS420_2-D1      0.223295
T0869TS452_4-D1      0.200393
T0869TS067_4-D1      0.188746
T0869TS384_3-D1      0.250645
T0869TS382_1-D1      0.192275
T0869TS067_2-D1      0.204065
T0869TS073_4-D1      0.20472
T0869TS420_3-D1      0.169744
T0869TS264_3-D1      0.183982
T0869TS145_5-D1      0.175098
T0869TS303_1-D1      0.21899
T0869TS077_4-D1      0.195039
T0869TS325_5-D1      0.206698
T0869TS229_4-D1      0.131982
T0869TS114_5-D1      0.207856
T0869TS417_1-D1      0.215396
T0869TS073_3-D1      0.189292
T0869TS220_1-D1      0.205813
T0869TS321_4-D1      0.185162
T0869TS004_5-D1      0.193783
T0869TS011_4-D1      0.207933
T0869TS396_1-D1      0.188374
T0869TS207_2-D1      0.190111
T0869TS236_5-D1      0.197968
T0869TS321_5-D1      0.169449
T0869TS399_5-D1      0.183632
T0869TS243_4-D1      0.229196
T0869TS313_5-D1      0.186648
T0869TS183_1-D1      0.201399
T0869TS467_1-D1      0.147968
T0869TS026_5-D1      0.172115
T0869TS322_3-D1      0.200677
T0869TS405_3-D1      0.191412
T0869TS005_2-D1      0.19422
T0869TS114_3-D1      0.19422
T0869TS313_2-D1      0.190188
T0869TS207_1-D1      0.181698
T0869TS325_1-D1      0.244886
T0869TS475_4-D1      0.192428
T0869TS475_1-D1      0.20531
T0869TS171_3-D1      0.152295
T0869TS145_1-D1      0.169034
T0869TS356_2-D1      0.138866
T0869TS083_2-D1      0.184539
T0869TS236_1-D1      0.188746
T0869TS455_3-D1      0.151683
T0869TS287_1-D1      0.211801
T0869TS089_2-D1      0.199224
T0869TS451_3-D1      0.219384
T0869TS102_4-D1      0.229556
T0869TS322_4-D1      0.188451
T0869TS073_2-D1      0.213232
T0869TS495_2-D1      0.165986
T0869TS380_3-D1      0.168564
T0869TS356_1-D1      0.15271
T0869TS005_4-D1      0.212205
T0869TS236_2-D1      0.22158
T0869TS275_1-D1      0.166936
T0869TS252_2-D1      0.215363
T0869TS213_4-D1      0.207452
T0869TS232_1-D1      0.201399
T0869TS321_3-D1      0.18549
T0869TS171_5-D1      0.163057
T0869TS282_4-D1      0.192963
T0869TS302_3-D1      0.207452
T0869TS092_1-D1      0.200022
T0869TS126_5-D1      0.201847
T0869TS363_1-D1      0.204065
T0869TS060_1-D1      0.151235
T0869TS464_2-D1      0.16557
T0869TS456_2-D1      0.241543
T0869TS028_2-D1      0.164106
T0869TS384_1-D1      0.207911
T0869TS302_4-D1      0.232332
T0869TS357_2-D1      0.151115
T0869TS441_2-D1      0.198525
T0869TS192_1-D1      0.156425
T0869TS258_3-D1      0.166106
T0869TS411_5-D1      0.199355
T0869TS067_5-D1      0.216313
T0869TS480_1-D1      0.120411
T0869TS359_3-D1      0.158774
T0869TS475_2-D1      0.225208
T0869TS066_4-D1      0.208829
T0869TS229_2-D1      0.134845
T0869TS345_4-D1      0.201246
T0869TS324_3-D1      0.219318
T0869TS479_2-D1      0.229556
T0869TS407_2-D1      0.200087
T0869TS162_3-D1      0.166718
T0869TS264_1-D1      0.183228
T0869TS001_1-D1      0.161025
T0869TS486_1-D1      0.218018
T0869TS171_1-D1      0.14151
T0869TS182_1-D1      0.153344
T0869TS380_5-D1      0.172115
T0869TS320_4-D1      0.218094
T0869TS432_5-D1      0.199629
T0869TS179_1-D1      0.233009
T0869TS207_4-D1      0.183184
T0869TS456_3-D1      0.191149
T0869TS040_4-D1      0.193029
T0869TS432_2-D1      0.207375
T0869TS342_1-D1      0.200022
T0869TS252_3-D1      0.215363
T0869TS077_3-D1      0.1967
T0869TS173_3-D1      0.279502
T0869TS145_2-D1      0.181337
T0869TS287_3-D1      0.208588
