Decoy      SPECS 
T0886TS467_3-D1      0.166453
T0886TS300_3-D1      0.167342
T0886TS011_2-D1      0.215102
T0886TS162_2-D1      0.157823
T0886TS363_1-D1      0.251169
T0886TS464_2-D1      0.166403
T0886TS467_1-D1      0.164394
T0886TS270_1-D1      0.18778
T0886TS126_4_1-D1      0.0859354
T0886TS011_1-D1      0.219845
T0886TS258_4-D1      0.162236
T0886TS441_5_1-D1      0.0938735
T0886TS126_2_1-D1      0.0852767
T0886TS022_1-D1      0.153442
T0886TS432_1-D1      0.245866
T0886TS444_2-D1      0.151433
T0886TS213_5-D1      0.198699
T0886TS004_5-D1      0.229644
T0886TS322_2-D1      0.125033
T0886TS016_1-D1      0.161347
T0886TS396_2-D1      0.206357
T0886TS180_4-D1      0.170059
T0886TS322_5-D1      0.0992095
T0886TS399_4-D1      0.177635
T0886TS114_1-D1      0.237253
T0886TS173_2_1-D1      0.0935112
T0886TS028_4-D1      0.143511
T0886TS480_1-D1      0.152322
T0886TS480_4-D1      0.215596
T0886TS320_1-D1      0.237253
T0886TS258_1-D1      0.159074
T0886TS479_3-D1      0.175873
T0886TS467_2-D1      0.141387
T0886TS450_3-D1      0.242836
T0886TS179_5-D1      0.234766
T0886TS399_5-D1      0.178524
T0886TS251_2-D1      0.144466
T0886TS444_5-D1      0.163505
T0886TS060_4-D1      0.161858
T0886TS079_2-D1      0.147941
T0886TS207_1-D1      0.162813
T0886TS411_3-D1      0.239888
T0886TS380_5-D1      0.164674
T0886TS230_3-D1      0.135063
T0886TS236_2-D1      0.179134
T0886TS450_5-D1      0.224852
T0886TS064_1_1-D1      0.0973979
T0886TS095_2-D1      0.154331
T0886TS359_4-D1      0.145751
T0886TS067_5-D1      0.175873
T0886TS441_4_2-D1      0.178804
T0886TS325_4_2-D1      0.172283
T0886TS126_5_1-D1      0.0856884
T0886TS417_5-D1      0.20084
T0886TS089_4-D1      0.190217
T0886TS040_3-D1      0.155632
T0886TS382_2-D1      0.20163
T0886TS420_2-D1      0.237253
T0886TS287_5-D1      0.123155
T0886TS441_5_2-D1      0.16497
T0886TS252_2-D1      0.222579
T0886TS325_2_1-D1      0.0943017
T0886TS171_3-D1      0.113011
T0886TS479_2-D1      0.194944
T0886TS073_2-D1      0.204117
T0886TS060_1-D1      0.150692
T0886TS303_4-D1      0.19888
T0886TS434_2-D1      0.202997
T0886TS486_1-D1      0.205336
T0886TS180_1-D1      0.164806
T0886TS363_4-D1      0.205336
T0886TS230_4-D1      0.136644
T0886TS380_4-D1      0.167885
T0886TS320_3-D1      0.194944
T0886TS145_4-D1      0.164427
T0886TS287_2-D1      0.179134
T0886TS213_2-D1      0.154331
T0886TS320_2-D1      0.1917
T0886TS145_3-D1      0.148831
T0886TS252_1-D1      0.186512
T0886TS247_5-D1      0.362187
T0886TS287_3-D1      0.211528
T0886TS345_3-D1      0.160063
T0886TS017_1-D1      0.248995
T0886TS393_3-D1      0.202553
T0886TS102_1-D1      0.138142
T0886TS434_5-D1      0.167424
T0886TS180_2-D1      0.168939
T0886TS345_5-D1      0.153475
T0886TS467_5-D1      0.150082
T0886TS444_3-D1      0.161199
T0886TS455_2-D1      0.148155
T0886TS040_5-D1      0.144681
T0886TS011_3-D1      0.218462
T0886TS464_5-D1      0.162105
T0886TS417_2-D1      0.194944
T0886TS182_3-D1      0.158827
T0886TS384_3-D1      0.244483
T0886TS250_2-D1      0.190876
T0886TS439_3-D1      0.220899
T0886TS456_2-D1      0.221558
T0886TS252_5-D1      0.21861
T0886TS095_1-D1      0.18778
T0886TS275_2-D1      0.171344
T0886TS089_2-D1      0.154331
T0886TS270_2-D1      0.154331
T0886TS446_4-D1      0.156143
T0886TS247_4-D1      0.388356
T0886TS302_4-D1      0.190217
T0886TS321_2-D1      0.17444
T0886TS243_4-D1      0.154381
T0886TS213_1-D1      0.18778
T0886TS441_2_2-D1      0.168017
T0886TS498_1-D1      0.190942
T0886TS382_1-D1      0.220092
T0886TS066_3-D1      0.146854
T0886TS450_2-D1      0.232625
T0886TS405_1-D1      0.151696
T0886TS349_1-D1      0.153277
T0886TS275_3-D1      0.156505
T0886TS443_5-D1      0.201565
T0886TS203_3-D1      0.200873
T0886TS066_5-D1      0.198699
T0886TS023_1-D1      0.179595
T0886TS300_4-D1      0.154101
T0886TS313_2-D1      0.153129
T0886TS320_4-D1      0.205336
T0886TS119_1-D1      0.158514
T0886TS275_4-D1      0.15448
T0886TS325_1_2-D1      0.181802
T0886TS425_3-D1      0.162319
T0886TS417_1-D1      0.237253
T0886TS321_3-D1      0.179858
T0886TS382_5-D1      0.208169
T0886TS396_3-D1      0.190086
T0886TS173_5_2-D1      0.174671
T0886TS456_5-D1      0.216024
T0886TS101_1-D1      0.152421
T0886TS028_5-D1      0.143956
T0886TS060_2-D1      0.168561
T0886TS042_2-D1      0.233959
T0886TS302_3-D1      0.146854
T0886TS363_3-D1      0.237253
T0886TS325_5_2-D1      0.167507
