Decoy      SPECS 
T0864TS232_5-D1      0.164186
T0864TS252_1_3-D1      0.132391
T0864TS363_5-D1      0.105654
T0864TS420_4-D1      0.10498
T0864TS011_1-D1      0.17815
T0864TS048_1-D1      0.102407
T0864TS324_5-D1      0.131744
T0864TS114_1-D1      0.106587
T0864TS077_5-D1      0.098471
T0864TS480_2-D1      0.100998
T0864TS083_1-D1      0.126982
T0864TS183_4-D1      0.117032
T0864TS439_2-D1      0.144822
T0864TS432_2-D1      0.117664
T0864TS064_5-D1      0.117743
T0864TS441_3_2-D1      0.0367055
T0864TS171_2-D1      0.105626
T0864TS162_2-D1      0.108657
T0864TS247_2-D1      0.174566
T0864TS026_4-D1      0.0993856
T0864TS183_3-D1      0.143404
T0864TS188_2-D1      0.137172
T0864TS384_2-D1      0.166935
T0864TS040_3-D1      0.109724
T0864TS321_3-D1      0.102305
T0864TS380_1-D1      0.0993856
T0864TS213_2-D1      0.197543
T0864TS247_4-D1      0.175818
T0864TS396_2-D1      0.131855
T0864TS173_3_3-D1      0.0655442
T0864TS101_5-D1      0.105783
T0864TS425_2-D1      0.103155
T0864TS357_1-D1      0.0983694
T0864TS095_1-D1      0.162375
T0864TS302_1-D1      0.162375
T0864TS479_3-D1      0.11214
T0864TS421_1-D1      0.080146
T0864TS456_5-D1      0.139417
T0864TS325_3_2-D1      0.0367101
T0864TS066_2-D1      0.0970528
T0864TS067_5-D1      0.137149
T0864TS479_4-D1      0.137149
T0864TS060_4-D1      0.168334
T0864TS077_3-D1      0.101002
T0864TS017_1-D1      0.141477
T0864TS022_3-D1      0.106236
T0864TS432_3-D1      0.12646
T0864TS017_2-D1      0.139094
T0864TS417_4-D1      0.111511
T0864TS345_4-D1      0.125836
T0864TS325_4_1-D1      0.0635301
T0864TS040_4-D1      0.108347
T0864TS451_5-D1      0.14478
T0864TS023_3-D1      0.111946
T0864TS022_1-D1      0.103044
T0864TS441_4_1-D1      0.0693782
T0864TS486_1-D1      0.127698
T0864TS173_4_2-D1      0.0375416
T0864TS439_5-D1      0.113161
T0864TS179_5-D1      0.143404
T0864TS321_5-D1      0.105654
T0864TS275_5-D1      0.0989191
T0864TS393_2-D1      0.143533
T0864TS405_4-D1      0.116302
T0864TS270_5-D1      0.162375
T0864TS455_4-D1      0.099381
T0864TS417_5-D1      0.137149
T0864TS363_2-D1      0.111511
T0864TS359_2-D1      0.102425
T0864TS380_4-D1      0.0993856
T0864TS325_3_3-D1      0.077864
T0864TS264_5-D1      0.109424
T0864TS252_4_2-D1      0.0368302
T0864TS380_2-D1      0.107968
T0864TS207_2-D1      0.102578
T0864TS011_2-D1      0.170598
T0864TS252_3_3-D1      0.0980183
T0864TS452_5-D1      0.116602
T0864TS229_2-D1      0.103409
T0864TS302_4-D1      0.138004
T0864TS325_1_2-D1      0.0366408
T0864TS451_2-D1      0.141644
T0864TS407_3-D1      0.121614
T0864TS287_4-D1      0.124145
T0864TS102_4-D1      0.0972792
T0864TS325_1_1-D1      0.0781181
T0864TS302_2-D1      0.197543
T0864TS444_1-D1      0.10261
T0864TS480_3-D1      0.0994318
T0864TS456_3-D1      0.214948
T0864TS162_4-D1      0.117378
T0864TS479_5-D1      0.127125
T0864TS275_4-D1      0.0989191
T0864TS073_2-D1      0.196914
T0864TS213_1-D1      0.162375
T0864TS486_5-D1      0.139759
T0864TS252_5_2-D1      0.0381329
T0864TS444_4-D1      0.10686
T0864TS464_3-D1      0.114181
T0864TS173_1_1-D1      0.0674751
T0864TS229_5-D1      0.102125
T0864TS452_1-D1      0.095376
T0864TS407_5-D1      0.113687
T0864TS083_2-D1      0.126778
T0864TS173_2_3-D1      0.094175
T0864TS004_2-D1      0.152975
T0864TS232_1-D1      0.112551
T0864TS239_3-D1      0.143852
T0864TS004_3-D1      0.130552
T0864TS083_3-D1      0.113193
T0864TS017_5-D1      0.137574
T0864TS441_2_1-D1      0.070473
T0864TS498_3-D1      0.102882
T0864TS464_2-D1      0.110717
T0864TS467_2-D1      0.108638
T0864TS455_1-D1      0.101663
T0864TS064_2-D1      0.125333
T0864TS420_2-D1      0.105654
T0864TS173_2_2-D1      0.0377864
T0864TS026_5-D1      0.103035
T0864TS095_3-D1      0.143154
T0864TS363_3-D1      0.143408
T0864TS464_1-D1      0.114181
T0864TS456_4-D1      0.191671
T0864TS421_5-D1      0.0322247
T0864TS004_1-D1      0.140858
T0864TS102_3-D1      0.102882
T0864TS359_4-D1      0.104629
T0864TS207_3-D1      0.104735
T0864TS451_3-D1      0.141413
T0864TS417_1-D1      0.106587
T0864TS345_3-D1      0.123554
T0864TS405_1-D1      0.114791
T0864TS017_3-D1      0.138752
T0864TS434_3-D1      0.109174
T0864TS313_2-D1      0.112186
T0864TS258_3-D1      0.110689
T0864TS425_4-D1      0.100559
T0864TS441_1_3-D1      0.10946
T0864TS171_4-D1      0.104111
T0864TS330_1-D1      0.195741
T0864TS179_1-D1      0.196365
T0864TS042_4-D1      0.137994
T0864TS421_2-D1      0.131162
T0864TS380_3-D1      0.109484
T0864TS450_2-D1      0.171803
T0864TS066_4-D1      0.102813
T0864TS203_1-D1      0.137149
T0864TS399_3-D1      0.108089
T0864TS066_1-D1      0.105017
T0864TS302_5-D1      0.18155
T0864TS243_4-D1      0.168126
T0864TS421_3-D1      0.0959858
T0864TS357_5-D1      0.0959858
T0864TS126_2-D1      0.133504
T0864TS325_5_1-D1      0.066117
T0864TS443_4-D1      0.120709
T0864TS073_1-D1      0.128645
T0864TS173_3_1-D1      0.0713599
T0864TS239_5-D1      0.144535
T0864TS325_2_3-D1      0.0621766
T0864TS079_2-D1      0.196365
T0864TS005_5-D1      0.143408
T0864TS182_4-D1      0.112948
