Decoy      SPECS 
T0912TS417_2-D3      0.134907
T0912TS079_3-D3      0.117862
T0912TS324_1-D3      0.136606
T0912TS232_3-D3      0.139353
T0912TS396_1-D3      0.114353
T0912TS384_2-D3      0.125574
T0912TS073_1-D3      0.148466
T0912TS011_4-D3      0.190909
T0912TS022_4-D3      0.119925
T0912TS046_4-D3      0.0886805
T0912TS302_4-D3      0.154512
T0912TS425_1-D3      0.122838
T0912TS446_1-D3      0.120102
T0912TS456_5-D3      0.147529
T0912TS203_2-D3      0.191825
T0912TS066_5-D3      0.138725
T0912TS345_1-D3      0.122705
T0912TS432_1-D3      0.154148
T0912TS011_3-D3      0.14658
T0912TS023_5-D3      0.11517
T0912TS357_2-D3      0.114883
T0912TS452_2-D3      0.153972
T0912TS486_2-D3      0.125474
T0912TS475_5-D3      0.136893
T0912TS040_1-D3      0.131024
T0912TS475_4-D3      0.145046
T0912TS432_2-D3      0.139
T0912TS022_3-D3      0.128012
T0912TS042_2-D3      0.158914
T0912TS247_3-D3      0.214144
T0912TS380_3-D3      0.1313
T0912TS004_4-D3      0.12009
T0912TS270_5-D3      0.138725
T0912TS126_3-D3      0.139916
T0912TS467_1-D3      0.116759
T0912TS114_4-D3      0.11806
T0912TS180_3-D3      0.1188
T0912TS434_4-D3      0.140214
T0912TS275_2-D3      0.124382
T0912TS145_1-D3      0.132723
T0912TS247_1-D3      0.244991
T0912TS270_4-D3      0.154512
T0912TS411_2-D3      0.134929
T0912TS498_1-D3      0.134907
T0912TS456_4-D3      0.146999
T0912TS411_3-D3      0.115446
T0912TS251_2-D3      0.123731
T0912TS183_2-D3      0.144671
T0912TS230_3-D3      0.12885
T0912TS345_3-D3      0.138857
T0912TS213_2-D3      0.12126
T0912TS046_3-D3      0.0920786
T0912TS287_2-D3      0.128299
T0912TS441_3-D3      0.148202
T0912TS441_1-D3      0.137357
T0912TS479_4-D3      0.167189
T0912TS483_2-D3      0.127747
T0912TS480_5-D3      0.126478
T0912TS399_5-D3      0.119958
T0912TS275_5-D3      0.120113
T0912TS464_5-D3      0.119892
T0912TS213_4-D3      0.154512
T0912TS220_3-D3      0.152791
T0912TS303_4-D3      0.143833
T0912TS101_1-D3      0.149106
T0912TS011_1-D3      0.157866
T0912TS417_4-D3      0.191825
T0912TS452_3-D3      0.121183
T0912TS258_4-D3      0.13675
T0912TS302_2-D3      0.12126
T0912TS102_2-D3      0.191825
T0912TS444_5-D3      0.127681
T0912TS250_1-D3      0.131278
T0912TS220_4-D3      0.140821
T0912TS325_5-D3      0.140181
T0912TS380_1-D3      0.134918
T0912TS275_4-D3      0.120896
T0912TS232_2-D3      0.146381
T0912TS393_3-D3      0.136617
T0912TS095_4-D3      0.154512
T0912TS464_4-D3      0.124515
T0912TS126_1-D3      0.129744
T0912TS022_1-D3      0.122065
T0912TS173_1-D3      0.154347
T0912TS182_4-D3      0.126192
T0912TS236_1-D3      0.129038
T0912TS324_5-D3      0.137026
T0912TS171_1-D3      0.133925
T0912TS180_1-D3      0.123378
T0912TS067_1-D3      0.131156
T0912TS357_1-D3      0.109323
T0912TS324_3-D3      0.13739
T0912TS444_2-D3      0.125408
T0912TS455_2-D3      0.123113
T0912TS077_2-D3      0.120885
T0912TS017_3-D3      0.14701
T0912TS079_2-D3      0.077361
T0912TS180_5-D3      0.132679
T0912TS359_5-D3      0.121061
T0912TS011_5-D3      0.186606
T0912TS077_3-D3      0.118557
T0912TS399_4-D3      0.120885
T0912TS188_1-D3      0.0718116
T0912TS467_5-D3      0.120697
T0912TS363_5-D3      0.125408
T0912TS095_3-D3      0.122187
T0912TS407_3-D3      0.129545
T0912TS321_3-D3      0.132083
T0912TS019_1-D3      0.131763
T0912TS380_5-D3      0.124691
T0912TS325_4-D3      0.140876
T0912TS173_4-D3      0.131664
T0912TS479_5-D3      0.16239
