Decoy      SPECS 
T0904TS023_3-D1      0.254265
T0904TS230_5-D1      0.130818
T0904TS180_3-D1      0.133516
T0904TS451_4-D1      0.170735
T0904TS207_3-D1      0.230881
T0904TS275_4-D1      0.240502
T0904TS456_1-D1      0.259177
T0904TS102_1-D1      0.248212
T0904TS126_3-D1      0.16288
T0904TS337_1-D1      0.183199
T0904TS270_2-D1      0.231225
T0904TS011_5-D1      0.264528
T0904TS251_5-D1      0.227943
T0904TS325_5_1-D1      0.0797039
T0904TS239_4-D1      0.282339
T0904TS077_2-D1      0.237473
T0904TS325_1_2-D1      0.247958
T0904TS432_4-D1      0.201738
T0904TS252_1-D1      0.259634
T0904TS019_1-D1      0.24751
T0904TS264_5-D1      0.120984
T0904TS302_2-D1      0.231225
T0904TS005_5-D1      0.283851
T0904TS207_1-D1      0.24593
T0904TS420_4-D1      0.132049
T0904TS004_5-D1      0.267045
T0904TS001_1-D1      0.230306
T0904TS048_1-D1      0.243992
T0904TS077_4-D1      0.244332
T0904TS218_1-D1      0.222922
T0904TS270_1-D1      0.145753
T0904TS382_3-D1      0.143933
T0904TS349_1-D1      0.237677
T0904TS399_1-D1      0.140705
T0904TS180_4-D1      0.134322
T0904TS188_1-D1      0.172555
T0904TS444_3-D1      0.261604
T0904TS252_5-D1      0.267045
T0904TS252_2-D1      0.257026
T0904TS464_4-D1      0.194762
T0904TS396_3-D1      0.246686
T0904TS203_1-D1      0.284965
T0904TS182_5-D1      0.126327
T0904TS479_3-D1      0.232859
T0904TS456_5-D1      0.265972
T0904TS250_4-D1      0.222954
T0904TS357_1-D1      0.0936979
T0904TS022_3-D1      0.116172
T0904TS425_2-D1      0.233946
T0904TS179_1-D1      0.241996
T0904TS367_2-D1      0.225661
T0904TS230_1-D1      0.129328
T0904TS413_3-D1      0.121695
T0904TS022_1-D1      0.111739
T0904TS498_1-D1      0.223415
T0904TS303_3-D1      0.289967
T0904TS417_1-D1      0.233973
T0904TS421_1-D1      0.231537
T0904TS325_2_1-D1      0.0812749
T0904TS430_1-D1      0.229292
T0904TS182_3-D1      0.12308
T0904TS017_4-D1      0.250643
T0904TS407_2-D1      0.207122
T0904TS095_4-D1      0.244794
T0904TS439_2-D1      0.287369
T0904TS004_3-D1      0.228604
T0904TS275_2-D1      0.238546
T0904TS498_2-D1      0.223664
T0904TS145_4-D1      0.113319
T0904TS232_2-D1      0.237627
T0904TS356_2-D1      0.234621
T0904TS017_5-D1      0.251675
T0904TS073_3-D1      0.270672
T0904TS441_2_1-D1      0.084272
T0904TS324_1-D1      0.251779
T0904TS464_1-D1      0.185155
T0904TS325_3_1-D1      0.0818182
T0904TS251_3-D1      0.227653
T0904TS495_4-D1      0.21988
T0904TS119_1-D1      0.241815
T0904TS411_4-D1      0.25397
T0904TS183_5-D1      0.248289
T0904TS393_1-D1      0.289958
T0904TS095_5-D1      0.247134
T0904TS275_5-D1      0.246795
T0904TS464_2-D1      0.134046
T0904TS357_3-D1      0.0845391
T0904TS230_3-D1      0.133127
T0904TS434_3-D1      0.14037
T0904TS420_1-D1      0.143594
T0904TS064_1_1-D1      0.112455
T0904TS171_3-D1      0.133652
T0904TS011_3-D1      0.259906
T0904TS302_1-D1      0.145753
T0904TS023_5-D1      0.255732
T0904TS325_1_1-D1      0.0777255
T0904TS399_4-D1      0.139718
T0904TS220_5-D1      0.240112
T0904TS042_1-D1      0.246097
T0904TS220_1-D1      0.24152
T0904TS407_4-D1      0.204713
T0904TS407_5-D1      0.203925
T0904TS220_3-D1      0.22648
T0904TS320_4-D1      0.239936
T0904TS417_3-D1      0.284965
T0904TS236_5-D1      0.247397
T0904TS173_3_1-D1      0.079301
T0904TS480_1-D1      0.232149
T0904TS474_3-D1      0.219409
T0904TS023_4-D1      0.255944
T0904TS011_4-D1      0.257108
T0904TS439_1-D1      0.246283
T0904TS382_2-D1      0.248126
T0904TS243_2-D1      0.24703
T0904TS064_4_1-D1      0.0861825
T0904TS183_2-D1      0.239474
T0904TS325_4_1-D1      0.0802834
T0904TS251_1-D1      0.225122
T0904TS441_5_1-D1      0.0814877
T0904TS451_5-D1      0.154577
T0904TS396_4-D1      0.245427
T0904TS302_4-D1      0.244794
T0904TS456_3-D1      0.276471
T0904TS313_4-D1      0.243508
T0904TS173_3_2-D1      0.246034
T0904TS001_4-D1      0.239139
T0904TS393_5-D1      0.228649
T0904TS236_1-D1      0.239438
T0904TS356_4-D1      0.22969
T0904TS345_4-D1      0.231691
