Decoy      SPECS 
T0900TS079_3-D1      0.166221
T0900TS498_1-D1      0.211163
T0900TS396_4-D1      0.176025
T0900TS357_3-D1      0.157899
T0900TS180_4-D1      0.162767
T0900TS498_3-D1      0.179055
T0900TS243_1-D1      0.211297
T0900TS232_2-D1      0.22549
T0900TS452_5-D1      0.181974
T0900TS183_5-D1      0.209102
T0900TS303_3-D1      0.245544
T0900TS220_5-D1      0.154969
T0900TS282_1-D1      0.167792
T0900TS232_5-D1      0.152607
T0900TS145_3-D1      0.144998
T0900TS363_3-D1      0.262411
T0900TS455_5-D1      0.123006
T0900TS218_1-D1      0.20449
T0900TS077_2-D1      0.252585
T0900TS450_3-D1      0.202295
T0900TS380_1-D1      0.230047
T0900TS064_5-D1      0.158456
T0900TS313_1-D1      0.250457
T0900TS450_2-D1      0.203298
T0900TS443_2-D1      0.234503
T0900TS028_3-D1      0.141522
T0900TS011_4-D1      0.338258
T0900TS359_3-D1      0.141444
T0900TS040_4-D1      0.119686
T0900TS250_4-D1      0.170031
T0900TS066_4-D1      0.183612
T0900TS182_4-D1      0.137801
T0900TS345_2-D1      0.23945
T0900TS330_4-D1      0.331796
T0900TS411_5-D1      0.234291
T0900TS101_3-D1      0.12773
T0900TS022_4-D1      0.128988
T0900TS275_1-D1      0.141165
T0900TS023_1-D1      0.141098
T0900TS330_1-D1      0.323986
T0900TS452_3-D1      0.233233
T0900TS411_2-D1      0.231317
T0900TS443_5-D1      0.190486
T0900TS247_5-D1      0.186954
T0900TS342_1-D1      0.169006
T0900TS040_1-D1      0.136464
T0900TS182_5-D1      0.171435
T0900TS077_5-D1      0.253487
T0900TS026_2-D1      0.159314
T0900TS236_2-D1      0.228899
T0900TS004_5-D1      0.192603
T0900TS322_5-D1      0.14785
T0900TS188_3-D1      0.215653
T0900TS258_5-D1      0.260628
T0900TS220_1-D1      0.208389
T0900TS236_3-D1      0.227863
T0900TS179_5-D1      0.185595
T0900TS077_3-D1      0.252986
T0900TS345_5-D1      0.188848
T0900TS232_4-D1      0.247382
T0900TS480_3-D1      0.136364
T0900TS475_1-D1      0.25684
T0900TS183_2-D1      0.166221
T0900TS382_1-D1      0.177451
T0900TS325_2-D1      0.269808
T0900TS171_3-D1      0.160717
T0900TS203_1-D1      0.22549
T0900TS475_4-D1      0.239906
T0900TS064_3-D1      0.158946
T0900TS451_4-D1      0.154791
T0900TS393_4-D1      0.271669
T0900TS203_3-D1      0.16006
T0900TS313_3-D1      0.245688
T0900TS005_5-D1      0.186954
T0900TS287_2-D1      0.292079
T0900TS067_3-D1      0.22549
T0900TS073_2-D1      0.255849
T0900TS213_1-D1      0.177128
T0900TS324_2-D1      0.235818
T0900TS384_1-D1      0.209782
T0900TS119_1-D1      0.257008
T0900TS282_5-D1      0.165876
T0900TS486_2-D1      0.179969
T0900TS320_5-D1      0.234592
T0900TS230_1-D1      0.14199
T0900TS313_4-D1      0.246591
T0900TS251_4-D1      0.160584
T0900TS028_1-D1      0.140631
T0900TS467_5-D1      0.213525
T0900TS192_1-D1      0.14756
T0900TS005_3-D1      0.16904
T0900TS420_5-D1      0.170911
T0900TS270_3-D1      0.233233
T0900TS322_3-D1      0.174354
T0900TS180_2-D1      0.166433
T0900TS380_4-D1      0.186018
T0900TS382_2-D1      0.18174
T0900TS064_1-D1      0.188703
T0900TS425_5-D1      0.252885
T0900TS407_5-D1      0.179278
T0900TS467_3-D1      0.218884
T0900TS089_3-D1      0.233233
T0900TS042_3-D1      0.178053
T0900TS452_4-D1      0.211898
T0900TS060_5-D1      0.209637
T0900TS421_1-D1      0.2249
T0900TS480_4-D1      0.158367
T0900TS420_1-D1      0.211898
T0900TS275_4-D1      0.142625
T0900TS077_1-D1      0.253019
T0900TS252_2-D1      0.309514
T0900TS220_2-D1      0.160896
T0900TS363_2-D1      0.214962
T0900TS349_1-D1      0.258122
T0900TS140_1-D1      0.151482
T0900TS250_3-D1      0.170577
T0900TS303_4-D1      0.279824
T0900TS073_1-D1      0.200668
T0900TS067_5-D1      0.186954
T0900TS483_4-D1      0.151515
T0900TS287_1-D1      0.295443
T0900TS444_4-D1      0.158322
T0900TS483_2-D1      0.204947
T0900TS019_1-D1      0.264918
T0900TS357_2-D1      0.159793
T0900TS066_2-D1      0.209057
T0900TS042_4-D1      0.206105
T0900TS252_3-D1      0.296212
T0900TS145_4-D1      0.144285
T0900TS467_1-D1      0.13799
T0900TS330_5-D1      0.164795
T0900TS303_1-D1      0.209459
T0900TS011_1-D1      0.243951
T0900TS017_4-D1      0.232152
T0900TS480_1-D1      0.241522
T0900TS275_2-D1      0.146424
T0900TS441_1-D1      0.260472
T0900TS359_2-D1      0.174799
T0900TS264_5-D1      0.154456
T0900TS483_5-D1      0.157208
T0900TS067_2-D1      0.227083
T0900TS363_1-D1      0.227083
T0900TS230_2-D1      0.144998
T0900TS239_4-D1      0.24375
T0900TS011_3-D1      0.195778
T0900TS486_3-D1      0.240352
T0900TS464_1-D1      0.196156
T0900TS324_5-D1      0.230615
T0900TS042_2-D1      0.164249
T0900TS095_1-D1      0.177128
T0900TS162_5-D1      0.157297
T0900TS464_5-D1      0.135183
T0900TS363_4-D1      0.227863
T0900TS022_3-D1      0.138826
T0900TS451_2-D1      0.156016
T0900TS420_2-D1      0.228899
T0900TS464_4-D1      0.199398
T0900TS421_4-D1      0.183857
T0900TS250_5-D1      0.171123
T0900TS162_4-D1      0.160751
T0900TS489_1-D1      0.145967
T0900TS188_4-D1      0.186865
T0900TS040_5-D1      0.128209
T0900TS444_1-D1      0.16006
T0900TS425_3-D1      0.249833
T0900TS322_2-D1      0.150568
T0900TS456_3-D1      0.308489
T0900TS441_4-D1      0.274688
T0900TS264_4-D1      0.153721
T0900TS380_5-D1      0.230047
T0900TS396_1-D1      0.224031
T0900TS324_3-D1      0.231852
T0900TS337_1-D1      0.170644
T0900TS083_5-D1      0.197794
T0900TS475_2-D1      0.242469
T0900TS188_5-D1      0.241533
T0900TS220_3-D1      0.157732
T0900TS011_5-D1      0.325067
T0900TS239_2-D1      0.233289
T0900TS325_3-D1      0.204869
T0900TS486_4-D1      0.223552
T0900TS498_5-D1      0.211497
T0900TS239_1-D1      0.277172
T0900TS464_3-D1      0.172794
T0900TS066_5-D1      0.203242
T0900TS456_2-D1      0.238536
T0900TS359_5-D1      0.165341
T0900TS101_4-D1      0.145856
T0900TS114_5-D1      0.195421
T0900TS345_3-D1      0.177741
T0900TS399_1-D1      0.154412
T0900TS220_4-D1      0.239082
T0900TS330_2-D1      0.165252
T0900TS166_1-D1      0.256907
T0900TS046_1-D1      0.0973373
T0900TS173_3-D1      0.267714
T0900TS446_1-D1      0.258189
T0900TS079_2-D1      0.162957
T0900TS393_5-D1      0.227518
T0900TS446_3-D1      0.177005
T0900TS425_1-D1      0.255492
T0900TS421_5-D1      0.237533
T0900TS324_4-D1      0.236586
T0900TS101_5-D1      0.134347
T0900TS247_2-D1      0.186408
T0900TS001_1-D1      0.254211
T0900TS455_1-D1      0.123095
T0900TS345_1-D1      0.248028
T0900TS434_1-D1      0.157854
T0900TS005_2-D1      0.186408
T0900TS303_2-D1      0.263893
T0900TS126_4-D1      0.195221
T0900TS411_4-D1      0.232286
T0900TS434_3-D1      0.170911
T0900TS026_4-D1      0.186018
T0900TS486_1-D1      0.265954
T0900TS434_4-D1      0.145065
T0900TS302_2-D1      0.209057
T0900TS040_2-D1      0.142146
T0900TS207_4-D1      0.163191
T0900TS089_2-D1      0.209057
T0900TS324_1-D1      0.234392
T0900TS359_4-D1      0.157152
T0900TS405_5-D1      0.319697
T0900TS183_4-D1      0.17441
T0900TS101_1-D1      0.155582
T0900TS145_1-D1      0.14053
T0900TS456_4-D1      0.275546
T0900TS450_4-D1      0.19043
T0900TS396_2-D1      0.22627
T0900TS236_1-D1      0.235539
T0900TS486_5-D1      0.223552
T0900TS022_2-D1      0.135372
T0900TS183_1-D1      0.227083
T0900TS439_5-D1      0.270143
T0900TS017_1-D1      0.245677
T0900TS407_2-D1      0.142435
T0900TS264_3-D1      0.144697
T0900TS022_5-D1      0.129601
T0900TS162_1-D1      0.158144
T0900TS417_5-D1      0.247382
T0900TS171_5-D1      0.131194
T0900TS095_5-D1      0.203242
T0900TS042_5-D1      0.158122
T0900TS330_3-D1      0.155927
T0900TS004_1-D1      0.242692
T0900TS287_3-D1      0.296056
T0900TS247_1-D1      0.264996
T0900TS302_5-D1      0.203242
T0900TS455_3-D1      0.1293
T0900TS303_5-D1      0.240207
T0900TS413_1-D1      0.139494
T0900TS048_1-D1      0.169006
T0900TS270_4-D1      0.183612
T0900TS067_1-D1      0.214962
T0900TS004_2-D1      0.198028
T0900TS455_2-D1      0.139594
T0900TS475_3-D1      0.287433
T0900TS417_4-D1      0.22549
T0900TS413_4-D1      0.143939
T0900TS183_3-D1      0.173752
T0900TS173_2-D1      0.273774
T0900TS079_5-D1      0.177273
T0900TS417_2-D1      0.227083
T0900TS023_3-D1      0.142892
T0900TS321_1-D1      0.168104
T0900TS455_4-D1      0.128899
T0900TS230_3-D1      0.137834
T0900TS067_4-D1      0.214149
T0900TS028_4-D1      0.140519
T0900TS023_5-D1      0.14531
T0900TS060_4-D1      0.176103
T0900TS282_3-D1      0.151292
T0900TS046_5-D1      0.0999332
T0900TS064_4-D1      0.173429
T0900TS382_4-D1      0.195421
T0900TS407_1-D1      0.144062
T0900TS026_1-D1      0.230047
T0900TS451_3-D1      0.151136
T0900TS399_2-D1      0.155927
T0900TS483_3-D1      0.202618
T0900TS230_5-D1      0.136107
T0900TS444_5-D1      0.151058
T0900TS171_2-D1      0.129401
T0900TS420_4-D1      0.159314
T0900TS444_3-D1      0.15752
T0900TS258_2-D1      0.261754
T0900TS060_2-D1      0.238759
T0900TS083_2-D1      0.147839
T0900TS232_1-D1      0.258189
T0900TS236_5-D1      0.293873
T0900TS250_2-D1      0.175602
T0900TS456_5-D1      0.294519
T0900TS407_3-D1      0.130437
T0900TS405_4-D1      0.319563
T0900TS017_3-D1      0.232843
T0900TS251_1-D1      0.189271
T0900TS479_5-D1      0.237166
T0900TS320_2-D1      0.260628
T0900TS393_1-D1      0.208055
T0900TS443_1-D1      0.172014
T0900TS005_1-D1      0.247382
T0900TS162_3-D1      0.168037
T0900TS114_4-D1      0.227083
T0900TS213_5-D1      0.203242
T0900TS325_4-D1      0.267937
T0900TS483_1-D1      0.184291
T0900TS413_3-D1      0.135484
T0900TS451_5-D1      0.145533
T0900TS479_1-D1      0.22549
T0900TS064_2-D1      0.168583
T0900TS357_5-D1      0.162701
T0900TS474_2-D1      0.239906
T0900TS179_1-D1      0.235049
T0900TS405_2-D1      0.234592
T0900TS407_4-D1      0.135094
T0900TS213_2-D1      0.209057
T0900TS382_5-D1      0.187066
T0900TS480_5-D1      0.240085
T0900TS421_2-D1      0.17002
T0900TS287_4-D1      0.291388
T0900TS173_1-D1      0.260472
T0900TS421_3-D1      0.243505
T0900TS321_3-D1      0.157086
T0900TS382_3-D1      0.192736
T0900TS467_4-D1      0.267447
T0900TS321_5-D1      0.159514
T0900TS102_3-D1      0.233233
T0900TS089_4-D1      0.183612
T0900TS380_3-D1      0.232631
T0900TS019_2-D1      0.155537
T0900TS439_2-D1      0.229044
T0900TS102_1-D1      0.174799
T0900TS480_2-D1      0.198184
T0900TS450_1-D1      0.19717
T0900TS095_2-D1      0.209057
T0900TS320_1-D1      0.258534
T0900TS092_1-D1      0.169006
T0900TS040_3-D1      0.14756
T0900TS384_4-D1      0.278264
T0900TS046_2-D1      0.0992536
T0900TS188_1-D1      0.17393
T0900TS017_2-D1      0.231484
T0900TS420_3-D1      0.151058
T0900TS213_4-D1      0.183612
T0900TS239_3-D1      0.24297
T0900TS171_1-D1      0.14385
T0900TS022_1-D1      0.137834
T0900TS325_1-D1      0.283935
T0900TS446_2-D1      0.271936
T0900TS079_1-D1      0.214962
T0900TS207_3-D1      0.151916
T0900TS270_2-D1      0.209057
T0900TS179_4-D1      0.183645
T0900TS252_1-D1      0.294519
T0900TS145_2-D1      0.146279
T0900TS282_4-D1      0.152484
T0900TS396_3-D1      0.209904
T0900TS028_2-D1      0.148295
T0900TS498_2-D1      0.169697
T0900TS384_2-D1      0.267179
T0900TS399_5-D1      0.150969
T0900TS456_1-D1      0.261486
T0900TS464_2-D1      0.131027
T0900TS252_4-D1      0.276827
T0900TS258_4-D1      0.258779
T0900TS258_3-D1      0.262411
T0900TS313_2-D1      0.244485
T0900TS239_5-D1      0.267937
T0900TS250_1-D1      0.172404
T0900TS302_1-D1      0.177128
T0900TS434_2-D1      0.147037
T0900TS114_2-D1      0.16006
T0900TS357_1-D1      0.163982
T0900TS213_3-D1      0.233233
T0900TS089_5-D1      0.203242
T0900TS441_2-D1      0.296602
T0900TS380_2-D1      0.159314
