Decoy      SPECS 
T0941TS258_1-D1      0.0817915
T0941TS486_3-D1      0.103282
T0941TS382_1-D1      0.140959
T0941TS479_1-D1      0.102876
T0941TS004_4-D1      0.0970075
T0941TS421_4-D1      0.0849607
T0941TS321_3-D1      0.109561
T0941TS425_3-D1      0.105678
T0941TS182_1-D1      0.110481
T0941TS275_3-D1      0.0958978
T0941TS325_2_4-D1      0.0438316
T0941TS439_3-D1      0.114783
T0941TS467_4-D1      0.106658
T0941TS425_4-D1      0.106218
T0941TS432_5-D1      0.110411
T0941TS446_5-D1      0.0602606
T0941TS480_1-D1      0.102976
T0941TS179_3-D1      0.131745
T0941TS399_4-D1      0.101493
T0941TS407_5-D1      0.0947181
T0941TS467_3-D1      0.103326
T0941TS363_2-D1      0.133264
T0941TS250_2-D1      0.10064
T0941TS443_2-D1      0.116459
T0941TS073_1-D1      0.105539
T0941TS187_3-D1      0.121798
T0941TS446_4-D1      0.105382
T0941TS464_2-D1      0.104139
T0941TS145_4-D1      0.115463
T0941TS486_1-D1      0.100407
T0941TS359_5-D1      0.0972174
T0941TS479_3-D1      0.105609
T0941TS207_2-D1      0.140959
T0941TS357_3-D1      0.0865236
T0941TS023_2-D1      0.104902
T0941TS126_5_4-D1      0.0315016
T0941TS017_2-D1      0.108244
T0941TS384_3-D1      0.119495
T0941TS384_4-D1      0.101866
T0941TS287_5-D1      0.103919
T0941TS382_4-D1      0.128126
T0941TS325_1_2-D1      0.0253232
T0941TS173_5_3-D1      0.0717909
T0941TS203_2-D1      0.124967
T0941TS162_4-D1      0.108188
T0941TS126_2_2-D1      0.0271861
T0941TS275_5-D1      0.103326
T0941TS483_4-D1      0.0970908
T0941TS455_1-D1      0.10141
T0941TS126_1_4-D1      0.0358438
T0941TS405_5-D1      0.110591
T0941TS188_5-D1      0.111044
T0941TS443_4-D1      0.116056
T0941TS432_4-D1      0.110747
T0941TS183_5-D1      0.107608
T0941TS183_1-D1      0.100407
T0941TS232_3-D1      0.10025
T0941TS077_2-D1      0.102946
T0941TS064_1_1-D1      0.071131
T0941TS456_2-D1      0.111873
T0941TS345_4-D1      0.108608
T0941TS232_5-D1      0.104179
T0941TS179_1-D1      0.11102
T0941TS464_3-D1      0.095088
T0941TS325_3_3-D1      0.0759797
T0941TS464_1-D1      0.095088
T0941TS077_1-D1      0.107688
T0941TS421_2-D1      0.0639196
T0941TS452_4-D1      0.0937517
T0941TS479_2-D1      0.106655
T0941TS060_5-D1      0.111027
T0941TS446_1-D1      0.103009
T0941TS264_1-D1      0.108484
T0941TS236_4-D1      0.105675
T0941TS126_4_4-D1      0.0312483
T0941TS455_3-D1      0.107265
T0941TS321_4-D1      0.108544
T0941TS420_4-D1      0.106012
T0941TS287_1-D1      0.104419
T0941TS243_4-D1      0.131818
T0941TS264_4-D1      0.106228
T0941TS188_3-D1      0.103526
T0941TS399_3-D1      0.103839
T0941TS022_4-D1      0.104552
T0941TS441_3_3-D1      0.0669055
T0941TS486_2-D1      0.106502
T0941TS064_1_2-D1      0.0441416
T0941TS320_3-D1      0.0815016
T0941TS145_5-D1      0.11202
T0941TS017_5-D1      0.108204
T0941TS396_5-D1      0.1138
T0941TS247_1-D1      0.128456
T0941TS182_3-D1      0.106318
T0941TS320_5-D1      0.102876
T0941TS325_2_3-D1      0.058701
T0941TS295_4-D1      0.110511
T0941TS126_1_3-D1      0.0843542
T0941TS393_5-D1      0.108618
T0941TS411_1-D1      0.102523
T0941TS060_1-D1      0.114733
T0941TS357_1-D1      0.0893095
T0941TS441_5_2-D1      0.0286157
T0941TS252_1-D1      0.117549
T0941TS444_2-D1      0.111
T0941TS452_1-D1      0.102086
T0941TS444_3-D1      0.111177
T0941TS162_1-D1      0.106028
T0941TS425_5-D1      0.108031
T0941TS441_2_2-D1      0.0297887
T0941TS432_1-D1      0.106678
T0941TS441_5_5-D1      0.0344875
T0941TS320_2-D1      0.105609
T0941TS359_3-D1      0.0972174
T0941TS040_2-D1      0.0984604
T0941TS275_1-D1      0.0983005
T0941TS325_5_3-D1      0.070178
T0941TS023_5-D1      0.104902
T0941TS479_5-D1      0.110007
T0941TS119_1-D1      0.0955612
T0941TS173_3_3-D1      0.0674753
T0941TS180_2-D1      0.105762
T0941TS444_5-D1      0.103712
T0941TS380_4-D1      0.102016
T0941TS048_1-D1      0.100903
T0941TS077_3-D1      0.105162
T0941TS126_3_3-D1      0.0758598
T0941TS357_2-D1      0.0913856
T0941TS102_4-D1      0.128456
T0941TS489_1-D1      0.0997434
T0941TS064_5-D1      0.0460344
T0941TS345_2-D1      0.118712
T0941TS456_5-D1      0.117639
T0941TS320_1-D1      0.128456
T0941TS145_1-D1      0.11115
T0941TS126_5_5-D1      0.0276293
T0941TS444_4-D1      0.106302
T0941TS203_1-D1      0.107608
T0941TS421_1-D1      0.0696314
T0941TS173_2_5-D1      0.0370301
T0941TS239_5-D1      0.131658
T0941TS092_1-D1      0.100903
T0941TS363_4-D1      0.111177
T0941TS417_3-D1      0.124967
T0941TS451_3-D1      0.11113
T0941TS441_2_5-D1      0.0365702
T0941TS179_2-D1      0.115499
T0941TS441_4_5-D1      0.0313183
T0941TS345_5-D1      0.114673
T0941TS396_2-D1      0.100646
T0941TS203_5-D1      0.133264
T0941TS321_5-D1      0.114463
T0941TS114_2-D1      0.106658
T0941TS207_1-D1      0.128456
T0941TS011_2-D1      0.103459
T0941TS060_3-D1      0.11218
T0941TS420_2-D1      0.106658
T0941TS060_2-D1      0.109921
T0941TS441_3_5-D1      0.0307285
T0941TS180_4-D1      0.106068
T0941TS023_4-D1      0.108681
T0941TS456_3-D1      0.112363
T0941TS480_5-D1      0.102739
T0941TS114_3-D1      0.105675
T0941TS380_3-D1      0.098937
T0941TS067_5-D1      0.110007
T0941TS011_5-D1      0.107695
T0941TS405_3-D1      0.107475
T0941TS325_4_5-D1      0.0330312
T0941TS467_5-D1      0.104712
T0941TS313_4-D1      0.0921288
T0941TS359_4-D1      0.0972174
T0941TS173_2_4-D1      0.0419921
T0941TS203_3-D1      0.128456
T0941TS450_1-D1      0.112673
T0941TS456_4-D1      0.120018
T0941TS207_5-D1      0.110007
T0941TS126_2_4-D1      0.0315616
T0941TS220_1-D1      0.10025
T0941TS441_1_4-D1      0.03747
T0941TS004_5-D1      0.107701
T0941TS407_3-D1      0.0892429
T0941TS102_1-D1      0.0893095
T0941TS011_3-D1      0.104499
T0941TS345_3-D1      0.115872
T0941TS077_5-D1      0.101879
T0941TS480_4-D1      0.0928552
T0941TS321_2-D1      0.11412
T0941TS432_2-D1      0.107985
T0941TS042_5-D1      0.125793
T0941TS236_1-D1      0.105778
T0941TS443_5-D1      0.130805
T0941TS243_5-D1      0.132578
T0941TS483_3-D1      0.0943615
T0941TS067_1-D1      0.0937517
T0941TS026_1-D1      0.112133
T0941TS303_2-D1      0.123704
T0941TS498_2-D1      0.141312
T0941TS399_2-D1      0.103146
T0941TS187_1-D1      0.121541
T0941TS073_3-D1      0.128119
T0941TS022_5-D1      0.100113
T0941TS173_2_2-D1      0.0285357
T0941TS325_4_3-D1      0.0679186
T0941TS441_1_3-D1      0.0816016
T0941TS114_5-D1      0.107608
T0941TS005_5-D1      0.115133
T0941TS441_4_4-D1      0.0430752
T0941TS464_4-D1      0.094998
T0941TS363_3-D1      0.128126
T0941TS173_3_5-D1      0.0344875
T0941TS126_5_3-D1      0.0785357
T0941TS434_2-D1      0.114929
T0941TS005_4-D1      0.118385
T0941TS303_4-D1      0.106332
T0941TS498_4-D1      0.0639196
T0941TS446_3-D1      0.100863
T0941TS324_4-D1      0.128442
T0941TS439_2-D1      0.107328
T0941TS359_2-D1      0.0972174
T0941TS325_5_4-D1      0.0405125
T0941TS434_1-D1      0.104739
T0941TS126_2_5-D1      0.0274493
T0941TS452_2-D1      0.0967275
T0941TS239_3-D1      0.125163
T0941TS126_1_2-D1      0.031295
T0941TS179_4-D1      0.117699
T0941TS399_1-D1      0.108288
T0941TS079_1-D1      0.0957545
T0941TS203_4-D1      0.140959
T0941TS042_2-D1      0.128446
T0941TS425_1-D1      0.107015
T0941TS001_1-D1      0.0935084
T0941TS444_1-D1      0.11417
T0941TS232_1-D1      0.140959
T0941TS079_4-D1      0.0849607
T0941TS303_5-D1      0.127243
T0941TS126_4_2-D1      0.0271161
T0941TS483_2-D1      0.0945648
T0941TS295_2-D1      0.107298
T0941TS073_2-D1      0.12657
T0941TS171_1-D1      0.101466
T0941TS479_4-D1      0.107785
T0941TS349_1-D1      0.0957545
T0941TS067_4-D1      0.105609
T0941TS441_3_2-D1      0.0277426
T0941TS114_1-D1      0.0937517
T0941TS188_1-D1      0.112133
T0941TS393_1-D1      0.135224
T0941TS363_1-D1      0.140959
T0941TS405_2-D1      0.106012
T0941TS295_5-D1      0.120245
T0941TS295_3-D1      0.109078
T0941TS252_2-D1      0.112607
T0941TS441_2_4-D1      0.0411124
T0941TS411_3-D1      0.12613
T0941TS207_3-D1      0.128126
T0941TS040_4-D1      0.096371
T0941TS303_3-D1      0.137607
T0941TS258_4-D1      0.0819348
T0941TS017_1-D1      0.108568
T0941TS102_3-D1      0.115133
T0941TS325_2_5-D1      0.0335677
T0941TS407_1-D1      0.0938683
T0941TS171_3-D1      0.100193
T0941TS187_2-D1      0.122797
T0941TS064_4-D1      0.0426686
T0941TS357_4-D1      0.0815016
T0941TS287_4-D1      0.106012
T0941TS162_3-D1      0.106215
T0941TS498_5-D1      0.129472
T0941TS384_2-D1      0.129785
T0941TS357_5-D1      0.0880065
T0941TS258_5-D1      0.0813183
T0941TS250_5-D1      0.0987903
T0941TS040_1-D1      0.102099
T0941TS005_1-D1      0.128456
T0941TS313_1-D1      0.0941816
T0941TS126_3_5-D1      0.0281825
T0941TS382_2-D1      0.126123
